policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,deadline_sweep_ms
rtt_threshold,outage,119,100.0,1000,25.164057317702014,34.11293595873482,34.76426510988522,34.98167944202057,25.164057317702014,0.0,0.723472982523979,0.723472982523979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,119,100.0,1000,25.164057317702014,34.11293595873482,34.76426510988522,34.98167944202057,25.164057317702014,0.0,0.723472982523979,0.723472982523979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,120,100.0,1000,24.94600197546218,34.02133884403966,34.77316786898165,34.99928906391148,24.94600197546218,0.0,0.7267861180891372,0.7267861180891372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,120,100.0,1000,41.04600197546219,129.97710291738028,134.34317494118852,134.99421628964848,41.04600197546219,0.161,0.7267861180891372,0.6094901321245133,4025.0,4.025,4025.0000000000005,1.0,0.0,0.0,0.161,0.639751552795031,0.0,0.0,0.639751552795031,0.0,0.36024844720496896,0.839,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,120,100.0,1000,41.04600197546219,129.97710291738028,134.34317494118852,134.99421628964848,41.04600197546219,0.161,0.7267861180891372,0.6094901321245133,5635.0,5.635,5635.0,1.0,0.0,0.0,0.161,0.6335403726708074,0.0,0.0,0.6335403726708074,0.0,0.36645962732919257,0.839,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,120,100.0,1000,7.2966883444603,30.892941767709793,34.211465224522804,34.99743937003936,7.2966883444603,0.0,0.7277157448014966,0.7277157448014966,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,77.9,410,410.0,100.0
deadline_greedy,outage,120,100.0,1000,24.94600197546218,34.02133884403966,34.77316786898165,34.99928906391148,24.94600197546218,0.0,0.7267861180891372,0.7267861180891372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,120,100.0,1000,24.94600197546218,34.02133884403966,34.77316786898165,34.99928906391148,24.94600197546218,0.0,0.7267861180891372,0.7267861180891372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,120,100.0,1000,24.94600197546218,34.02133884403966,34.77316786898165,34.99928906391148,24.94600197546218,0.0,0.7267861180891372,0.7267861180891372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,120,100.0,1000,24.94600197546218,34.02133884403966,34.77316786898165,34.99928906391148,24.94600197546218,0.0,0.7267861180891372,0.7267861180891372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,121,100.0,1000,25.39689011593984,34.116511523239,34.70912103493411,34.94382633902894,25.39689011593984,0.0,0.7257453328109712,0.7257453328109712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,121,100.0,1000,39.996890115939834,128.16267054374543,132.96847369972096,134.8856072400352,39.996890115939834,0.146,0.7257453328109712,0.6195192234312944,3650.0,3.65,3650.0,1.0,0.0,0.0,0.146,0.636986301369863,0.0,0.0,0.636986301369863,0.0,0.363013698630137,0.854,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,121,100.0,1000,39.996890115939834,128.16267054374543,132.96847369972096,134.8856072400352,39.996890115939834,0.146,0.7257453328109712,0.6195192234312944,5110.0,5.11,5110.0,1.0,0.0,0.0,0.146,0.6506849315068494,0.0,0.0,0.6506849315068494,0.0,0.3493150684931507,0.854,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,121,100.0,1000,7.333809267763978,31.109084311834984,33.97165026658857,34.64971422730907,7.333809267763978,0.0,0.7274434266949621,0.7274434266949621,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,77.3,427,427.0,100.0
deadline_greedy,outage,121,100.0,1000,25.39689011593984,34.116511523239,34.70912103493411,34.94382633902894,25.39689011593984,0.0,0.7257453328109712,0.7257453328109712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,121,100.0,1000,25.39689011593984,34.116511523239,34.70912103493411,34.94382633902894,25.39689011593984,0.0,0.7257453328109712,0.7257453328109712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,121,100.0,1000,25.39689011593984,34.116511523239,34.70912103493411,34.94382633902894,25.39689011593984,0.0,0.7257453328109712,0.7257453328109712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,121,100.0,1000,25.39689011593984,34.116511523239,34.70912103493411,34.94382633902894,25.39689011593984,0.0,0.7257453328109712,0.7257453328109712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,122,100.0,1000,24.91784817622202,33.71801808981592,34.83601820338085,34.986643071399804,24.91784817622202,0.0,0.724669895896402,0.724669895896402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,122,100.0,1000,40.81784817622202,128.42732316312419,133.24714246885563,134.7877442417729,40.81784817622202,0.159,0.724669895896402,0.6100901475791497,3975.0,3.975,3975.0,1.0,0.0,0.0,0.159,0.6226415094339622,0.0,0.0,0.6226415094339622,0.0,0.37735849056603776,0.841,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,122,100.0,1000,40.81784817622202,128.42732316312419,133.24714246885563,134.7877442417729,40.81784817622202,0.159,0.724669895896402,0.6100901475791497,5565.0,5.565,5565.0,1.0,0.0,0.0,0.159,0.6226415094339622,0.0,0.0,0.6226415094339622,0.0,0.37735849056603776,0.841,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,122,100.0,1000,7.251434439695796,30.60696308430699,34.355640534389124,34.986643071399804,7.251434439695796,0.0,0.7230377555986962,0.7230377555986962,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,78.2,412,412.0,100.0
deadline_greedy,outage,122,100.0,1000,24.91784817622202,33.71801808981592,34.83601820338085,34.986643071399804,24.91784817622202,0.0,0.724669895896402,0.724669895896402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,122,100.0,1000,24.91784817622202,33.71801808981592,34.83601820338085,34.986643071399804,24.91784817622202,0.0,0.724669895896402,0.724669895896402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,122,100.0,1000,24.91784817622202,33.71801808981592,34.83601820338085,34.986643071399804,24.91784817622202,0.0,0.724669895896402,0.724669895896402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,122,100.0,1000,24.91784817622202,33.71801808981592,34.83601820338085,34.986643071399804,24.91784817622202,0.0,0.724669895896402,0.724669895896402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,123,100.0,1000,24.9098830623367,33.766672702021694,34.80179262645388,34.99250648214106,24.9098830623367,0.0,0.7250332455152484,0.7250332455152484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,123,100.0,1000,40.809883062336695,127.97182717226136,133.67077712542584,134.99250648214107,40.809883062336695,0.159,0.7250332455152484,0.609545150134599,3975.0,3.975,3975.0,1.0,0.0,0.0,0.159,0.6540880503144654,0.0,0.0,0.6540880503144654,0.0,0.34591194968553457,0.841,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,123,100.0,1000,40.809883062336695,127.97182717226136,133.67077712542584,134.99250648214107,40.809883062336695,0.159,0.7250332455152484,0.609545150134599,5565.0,5.565,5565.0,1.0,0.0,0.0,0.159,0.6037735849056604,0.0,0.0,0.6037735849056604,0.0,0.39622641509433965,0.841,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,123,100.0,1000,7.348689071341893,31.31477153672879,33.77157051102519,34.93381679406212,7.348689071341893,0.0,0.7249842011830019,0.7249842011830019,0.0,0.0,0.0,1.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,416,416.0,100.0
deadline_greedy,outage,123,100.0,1000,24.9098830623367,33.766672702021694,34.80179262645388,34.99250648214106,24.9098830623367,0.0,0.7250332455152484,0.7250332455152484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,123,100.0,1000,24.9098830623367,33.766672702021694,34.80179262645388,34.99250648214106,24.9098830623367,0.0,0.7250332455152484,0.7250332455152484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,123,100.0,1000,24.9098830623367,33.766672702021694,34.80179262645388,34.99250648214106,24.9098830623367,0.0,0.7250332455152484,0.7250332455152484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,123,100.0,1000,24.9098830623367,33.766672702021694,34.80179262645388,34.99250648214106,24.9098830623367,0.0,0.7250332455152484,0.7250332455152484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,124,100.0,1000,25.122158339316698,33.955810450594,34.744990010384385,34.95517797561206,25.122158339316698,0.0,0.7263361983776193,0.7263361983776193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,124,100.0,1000,40.22215833931669,127.63643405905195,132.59415606113544,134.31994154970758,40.22215833931669,0.151,0.7263361983776193,0.6169839038649719,3775.0,3.775,3775.0,1.0,0.0,0.0,0.151,0.6026490066225165,0.0,0.0,0.6026490066225165,0.0,0.3973509933774834,0.849,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,124,100.0,1000,40.22215833931669,127.63643405905195,132.59415606113544,134.31994154970758,40.22215833931669,0.151,0.7263361983776193,0.6169839038649719,5285.0,5.285,5285.0,1.0,0.0,0.0,0.151,0.6821192052980133,0.0,0.0,0.6821192052980133,0.0,0.31788079470198677,0.849,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,124,100.0,1000,7.660167119732145,32.1804553486177,34.264528586595944,34.941792593643456,7.660167119732145,0.0,0.7230039723105824,0.7230039723105824,0.0,0.0,0.0,1.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0.0,0.0,77.7,400,400.0,100.0
deadline_greedy,outage,124,100.0,1000,25.122158339316698,33.955810450594,34.744990010384385,34.95517797561206,25.122158339316698,0.0,0.7263361983776193,0.7263361983776193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,124,100.0,1000,25.122158339316698,33.955810450594,34.744990010384385,34.95517797561206,25.122158339316698,0.0,0.7263361983776193,0.7263361983776193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,124,100.0,1000,25.122158339316698,33.955810450594,34.744990010384385,34.95517797561206,25.122158339316698,0.0,0.7263361983776193,0.7263361983776193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,124,100.0,1000,25.122158339316698,33.955810450594,34.744990010384385,34.95517797561206,25.122158339316698,0.0,0.7263361983776193,0.7263361983776193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,125,100.0,1000,24.818301629250527,33.954278140093685,34.660655636013644,34.97323235440945,24.818301629250527,0.0,0.7241776076083546,0.7241776076083546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,125,100.0,1000,38.01830162925054,127.95927050191432,132.6719925982221,134.90591233261034,38.01830162925054,0.132,0.7241776076083546,0.6287584860970776,3300.0,3.3,3300.0,1.0,0.0,0.0,0.132,0.6515151515151515,0.0,0.0,0.6515151515151515,0.0,0.3484848484848485,0.868,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,125,100.0,1000,38.01830162925054,127.95927050191432,132.6719925982221,134.90591233261034,38.01830162925054,0.132,0.7241776076083546,0.6287584860970776,4620.0,4.62,4620.0,1.0,0.0,0.0,0.132,0.7121212121212122,0.0,0.0,0.7121212121212122,0.0,0.2878787878787879,0.868,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,125,100.0,1000,7.350838089581009,31.434653948905787,34.32904496368304,34.97323235440945,7.350838089581009,0.0,0.7221812250823167,0.7221812250823167,0.0,0.0,0.0,1.0,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,76.8,428,428.0,100.0
deadline_greedy,outage,125,100.0,1000,24.818301629250527,33.954278140093685,34.660655636013644,34.97323235440945,24.818301629250527,0.0,0.7241776076083546,0.7241776076083546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,125,100.0,1000,24.818301629250527,33.954278140093685,34.660655636013644,34.97323235440945,24.818301629250527,0.0,0.7241776076083546,0.7241776076083546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,125,100.0,1000,24.818301629250527,33.954278140093685,34.660655636013644,34.97323235440945,24.818301629250527,0.0,0.7241776076083546,0.7241776076083546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,125,100.0,1000,24.818301629250527,33.954278140093685,34.660655636013644,34.97323235440945,24.818301629250527,0.0,0.7241776076083546,0.7241776076083546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,126,100.0,1000,25.23106770661087,34.03797179421306,34.767259767498835,34.99530404733341,25.23106770661087,0.0,0.7257348957365909,0.7257348957365909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,126,100.0,1000,40.23106770661088,129.96889981753802,134.13997114445812,134.95989934345036,40.23106770661088,0.15,0.7257348957365909,0.6166738166918981,3750.0,3.75,3750.0,1.0,0.0,0.0,0.15,0.6466666666666666,0.0,0.0,0.6466666666666666,0.0,0.35333333333333333,0.85,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,126,100.0,1000,40.23106770661088,129.96889981753802,134.13997114445812,134.95989934345036,40.23106770661088,0.15,0.7257348957365909,0.6166738166918981,5250.0,5.25,5250.0,1.0,0.0,0.0,0.15,0.7333333333333333,0.0,0.0,0.7333333333333333,0.0,0.26666666666666666,0.85,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,126,100.0,1000,7.215129876013096,30.710400018658593,33.86622552192073,34.99530404733341,7.215129876013096,0.0,0.725540342550057,0.725540342550057,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,77.4,428,428.0,100.0
deadline_greedy,outage,126,100.0,1000,25.23106770661087,34.03797179421306,34.767259767498835,34.99530404733341,25.23106770661087,0.0,0.7257348957365909,0.7257348957365909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,126,100.0,1000,25.23106770661087,34.03797179421306,34.767259767498835,34.99530404733341,25.23106770661087,0.0,0.7257348957365909,0.7257348957365909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,126,100.0,1000,25.23106770661087,34.03797179421306,34.767259767498835,34.99530404733341,25.23106770661087,0.0,0.7257348957365909,0.7257348957365909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,126,100.0,1000,25.23106770661087,34.03797179421306,34.767259767498835,34.99530404733341,25.23106770661087,0.0,0.7257348957365909,0.7257348957365909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,127,100.0,1000,24.923412974109144,33.79397782531379,34.65630494367863,34.985261757722654,24.923412974109144,0.0,0.7240902198990757,0.7240902198990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,127,100.0,1000,42.02341297410914,129.3641349449318,133.05535557383138,134.97263858073012,42.02341297410914,0.171,0.7240902198990757,0.6003752762716822,4275.0,4.275,4275.0,1.0,0.0,0.0,0.171,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.829,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,127,100.0,1000,42.02341297410914,129.3641349449318,133.05535557383138,134.97263858073012,42.02341297410914,0.171,0.7240902198990757,0.6003752762716822,5985.0,5.985,5985.0,1.0,0.0,0.0,0.171,0.5672514619883041,0.0,0.0,0.5672514619883041,0.0,0.4327485380116959,0.829,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,127,100.0,1000,7.168677740371282,30.32721903409148,33.88590346281151,34.91862325958482,7.168677740371282,0.0,0.7321660926795039,0.7321660926795039,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,0.0,78.10000000000001,409,409.0,100.0
deadline_greedy,outage,127,100.0,1000,24.923412974109144,33.79397782531379,34.65630494367863,34.985261757722654,24.923412974109144,0.0,0.7240902198990757,0.7240902198990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,127,100.0,1000,24.923412974109144,33.79397782531379,34.65630494367863,34.985261757722654,24.923412974109144,0.0,0.7240902198990757,0.7240902198990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,127,100.0,1000,24.923412974109144,33.79397782531379,34.65630494367863,34.985261757722654,24.923412974109144,0.0,0.7240902198990757,0.7240902198990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,127,100.0,1000,24.923412974109144,33.79397782531379,34.65630494367863,34.985261757722654,24.923412974109144,0.0,0.7240902198990757,0.7240902198990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,128,100.0,1000,24.759010389124708,33.989013520118036,34.836632068959624,34.998784469994746,24.759010389124708,0.0,0.7263071954246844,0.7263071954246844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,128,100.0,1000,38.35901038912471,126.93332431955034,132.9646794633437,134.80638907235652,38.35901038912471,0.136,0.7263071954246844,0.6273399038150296,3400.0,3.4,3400.0,1.0,0.0,0.0,0.136,0.6617647058823529,0.0,0.0,0.6617647058823529,0.0,0.3382352941176471,0.864,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,128,100.0,1000,38.35901038912471,126.93332431955034,132.9646794633437,134.80638907235652,38.35901038912471,0.136,0.7263071954246844,0.6273399038150296,4760.0,4.76,4760.0,1.0,0.0,0.0,0.136,0.6029411764705882,0.0,0.0,0.6029411764705882,0.0,0.39705882352941174,0.864,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,128,100.0,1000,7.182658284101614,30.07092856934142,34.160945540901714,34.96572059102459,7.182658284101614,0.0,0.7245057292187558,0.7245057292187558,0.0,0.0,0.0,1.0,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,77.0,428,428.0,100.0
deadline_greedy,outage,128,100.0,1000,24.759010389124708,33.989013520118036,34.836632068959624,34.998784469994746,24.759010389124708,0.0,0.7263071954246844,0.7263071954246844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,128,100.0,1000,24.759010389124708,33.989013520118036,34.836632068959624,34.998784469994746,24.759010389124708,0.0,0.7263071954246844,0.7263071954246844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,128,100.0,1000,24.759010389124708,33.989013520118036,34.836632068959624,34.998784469994746,24.759010389124708,0.0,0.7263071954246844,0.7263071954246844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,128,100.0,1000,24.759010389124708,33.989013520118036,34.836632068959624,34.998784469994746,24.759010389124708,0.0,0.7263071954246844,0.7263071954246844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
local_only,outage,129,100.0,1000,24.814640397745123,33.6774869913186,34.620175414084976,34.97529884555047,24.814640397745123,0.0,0.725010207091191,0.725010207091191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
edge_only,outage,129,100.0,1000,43.21464039774513,129.60748335580305,134.22610271972107,134.97529884555047,43.21464039774513,0.184,0.725010207091191,0.5920619301407865,4600.0,4.6,4600.0,1.0,0.0,0.0,0.184,0.7119565217391305,0.0,0.0,0.7119565217391305,0.0,0.28804347826086957,0.816,0.0,100.0,0.0,0.0,0,0.0,100.0
cloud_only,outage,129,100.0,1000,43.21464039774513,129.60748335580305,134.22610271972107,134.97529884555047,43.21464039774513,0.184,0.725010207091191,0.5920619301407865,6440.0,6.44,6440.0,1.0,0.0,0.0,0.184,0.6358695652173914,0.0,0.0,0.6358695652173914,0.0,0.3641304347826087,0.816,0.0,100.0,0.0,0.0,0,0.0,100.0
dapper,outage,129,100.0,1000,7.192894149462109,30.305709714834187,34.22738591997794,34.97529884555047,7.192894149462109,0.0,0.7266441172681618,0.7266441172681618,0.0,0.0,0.0,1.0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,78.7,404,404.0,100.0
deadline_greedy,outage,129,100.0,1000,24.814640397745123,33.6774869913186,34.620175414084976,34.97529884555047,24.814640397745123,0.0,0.725010207091191,0.725010207091191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
confidence_deadline,outage,129,100.0,1000,24.814640397745123,33.6774869913186,34.620175414084976,34.97529884555047,24.814640397745123,0.0,0.725010207091191,0.725010207091191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
rtt_threshold,outage,129,100.0,1000,24.814640397745123,33.6774869913186,34.620175414084976,34.97529884555047,24.814640397745123,0.0,0.725010207091191,0.725010207091191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
oracle_feasible,outage,129,100.0,1000,24.814640397745123,33.6774869913186,34.620175414084976,34.97529884555047,24.814640397745123,0.0,0.725010207091191,0.725010207091191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,100.0
