policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,swept_parameter,swept_value,is_selected_value
dapper,congested,108,100.0,1000,25.12572335979201,33.943119032195405,34.814499351033405,34.99655745974279,25.12572335979201,0.0,0.7241104019978909,0.7241104019978909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,109,100.0,1000,25.037194206353533,33.93181537323021,34.785030538309286,34.98925809716232,25.037194206353533,0.0,0.7232170518910273,0.7232170518910273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,110,100.0,1000,24.809401201588823,33.71973175922034,34.60151524624712,34.90888622322395,24.809401201588823,0.0,0.7246041378695668,0.7246041378695668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,111,100.0,1000,25.119606788303717,34.001774933641265,34.74455155405684,34.96241421096305,25.119606788303717,0.0,0.725386178810248,0.725386178810248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,112,100.0,1000,25.185269217607274,33.90095224371657,34.76580213455383,34.985906989642146,25.185269217607274,0.0,0.7266896434568639,0.7266896434568639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,113,100.0,1000,24.906335043070264,33.941743755105556,34.77247181035648,34.98424994294581,24.906335043070264,0.0,0.7265627615919971,0.7265627615919971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,114,100.0,1000,25.106436885026124,33.99518413696301,34.87476614646897,34.96282987218834,25.106436885026124,0.0,0.7286951154525153,0.7286951154525153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,115,100.0,1000,25.22862077033868,34.01033183391731,34.751795785617006,34.96593743598228,25.22862077033868,0.0,0.7228431329922943,0.7228431329922943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,116,100.0,1000,25.532666746770744,33.96456327797874,34.77240430108412,34.9771698353159,25.532666746770744,0.0,0.725945101429929,0.725945101429929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,117,100.0,1000,24.586721544902087,33.766185707586004,34.70675091481512,34.994340946660934,24.586721544902087,0.0,0.7255476583450682,0.7255476583450682,25.0,0.025,25.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.9,0.0,0.1,0.0,2,2.0,risk_degraded_threshold,0.8,False
dapper,congested,118,100.0,1000,25.162494743028066,34.01490807545646,34.75940662114508,34.968506891824205,25.162494743028066,0.0,0.7267436342489003,0.7267436342489003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,119,100.0,1000,25.33798431808029,33.930297923071485,34.79939395844596,34.97944595589328,25.33798431808029,0.0,0.7233345714577454,0.7233345714577454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,120,100.0,1000,24.938916091364213,33.99634834863332,34.78821886321599,34.985958566309606,24.938916091364213,0.0,0.7244242831436923,0.7244242831436923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,121,100.0,1000,24.80917420207108,33.750343569648706,34.75280697328194,34.996277370025744,24.80917420207108,0.0,0.7240164055794182,0.7240164055794182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,122,100.0,1000,24.869545093034485,33.85721546067485,34.770700984913006,34.91653465760954,24.869545093034485,0.0,0.7271559083016325,0.7271559083016325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,123,100.0,1000,25.019147835962976,34.0068905091913,34.771507219222585,34.98883073588995,25.019147835962976,0.0,0.723120628404554,0.723120628404554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,124,100.0,1000,24.84861311989367,33.78084958434015,34.66363593071505,34.94326242767353,24.84861311989367,0.0,0.7246412727356085,0.7246412727356085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,125,100.0,1000,25.028806878728822,34.05786747219948,34.83418763630404,34.99974319601896,25.028806878728822,0.0,0.7225453340361464,0.7225453340361464,25.0,0.025,25.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.9,0.0,0.1,0.0,2,2.0,risk_degraded_threshold,0.8,False
dapper,congested,126,100.0,1000,25.01200503410485,33.97988585528562,34.774114294105054,34.99086328598782,25.01200503410485,0.0,0.7260325028592299,0.7260325028592299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,127,100.0,1000,25.067778068181923,34.00531179234195,34.71031183612322,34.99801668883106,25.067778068181923,0.0,0.7239904038714414,0.7239904038714414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,128,100.0,1000,24.85704421534759,34.08647701991846,34.783499539553866,34.99302751306131,24.85704421534759,0.0,0.7235741311250974,0.7235741311250974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,congested,129,100.0,1000,24.920063724669387,33.90591045177916,34.77957296022762,34.981958638619645,24.920063724669387,0.0,0.7225927676936471,0.7225927676936471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,risk_degraded_threshold,0.8,False
dapper,lossy,100,100.0,1000,25.284238375351617,34.04718924628941,34.84826155800029,34.98907189172226,31.857325313088005,0.0,0.7261089761349956,0.7418683904352356,18000.0,18.0,18000.0,0.0,0.0,0.0,0.72,0.8111111111111111,0.13055555555555556,0.094,0.6805555555555556,0.0,0.18888888888888888,0.0,28.000000000000004,0.0,72.0,0.0,364,364.0,risk_degraded_threshold,0.8,False
dapper,lossy,101,100.0,1000,25.059527190349893,34.120642165867906,34.8265496982896,34.99538718567808,31.68360404093288,0.0,0.7233638220296621,0.7383227658545507,17675.0,17.675,17675.0,0.0,0.0,0.0,0.707,0.8330975954738331,0.13295615275813297,0.094,0.7001414427157001,0.0,0.1669024045261669,0.0,29.299999999999997,0.0,70.7,0.0,366,366.0,risk_degraded_threshold,0.8,False
dapper,lossy,102,100.0,1000,24.993003502753638,33.78557770295638,34.81151542684563,34.990087052311324,30.926238985640797,0.0,0.7247993890094673,0.7385327568542848,17225.0,17.225,17225.0,0.0,0.0,0.0,0.689,0.8113207547169812,0.12336719883889695,0.085,0.6879535558780842,0.0,0.18867924528301888,0.0,31.1,0.0,68.89999999999999,0.0,390,390.0,risk_degraded_threshold,0.8,False
dapper,lossy,103,100.0,1000,25.072925546868568,34.23372242321619,34.794279965090745,34.9768308072483,32.53725996440561,0.0,0.7255664298957895,0.7431153918263849,18675.0,18.675,18675.0,0.0,0.0,0.0,0.747,0.7991967871485943,0.14457831325301204,0.108,0.6546184738955824,0.0,0.20080321285140562,0.0,25.3,0.0,74.7,0.0,340,340.0,risk_degraded_threshold,0.8,False
dapper,lossy,104,100.0,1000,24.952721574773207,33.7641107522445,34.821547122134376,34.99174516374082,32.954498342235674,0.0,0.725270205207262,0.7428455742749839,18200.0,18.2,18200.0,0.0,0.0,0.0,0.728,0.8063186813186813,0.15796703296703296,0.115,0.6483516483516484,0.0,0.1936813186813187,0.0,27.200000000000003,0.0,72.8,0.0,362,362.0,risk_degraded_threshold,0.8,False
dapper,lossy,105,100.0,1000,25.095152971928933,33.826524025580916,34.67873591147265,34.99594666457182,31.650482579457197,0.0,0.7248747477212536,0.7392192203397958,18825.0,18.825,18825.0,0.0,0.0,0.0,0.753,0.8273572377158035,0.12350597609561753,0.093,0.703851261620186,0.0,0.17264276228419656,0.0,24.7,0.0,75.3,0.0,344,344.0,risk_degraded_threshold,0.8,False
dapper,lossy,106,100.0,1000,24.856568122610433,33.832964597231225,34.72189143706977,34.99784375073101,31.50890321788417,0.0,0.7235813767870335,0.7392206310961336,17800.0,17.8,17800.0,0.0,0.0,0.0,0.712,0.8539325842696629,0.13342696629213482,0.095,0.7205056179775281,0.0,0.14606741573033707,0.0,28.799999999999997,0.0,71.2,0.0,389,389.0,risk_degraded_threshold,0.8,False
dapper,lossy,107,100.0,1000,24.68158080592215,34.00414573371424,34.83973190471446,34.99325658145116,31.19660512918917,0.0,0.7241940517114336,0.7388308468489646,18025.0,18.025,18025.0,0.0,0.0,0.0,0.721,0.8099861303744799,0.1276005547850208,0.092,0.6823855755894591,0.0,0.1900138696255201,0.0,27.900000000000002,0.0,72.1,0.0,354,354.0,risk_degraded_threshold,0.8,False
dapper,lossy,108,100.0,1000,25.047265262517854,34.05795037600457,34.73288919337191,34.96757252768798,31.073612955374518,0.0,0.7235643813542582,0.7373909269007133,18325.0,18.325,18325.0,0.0,0.0,0.0,0.733,0.810368349249659,0.11732605729877217,0.086,0.6930422919508867,0.0,0.18963165075034105,0.0,26.700000000000003,0.0,73.3,0.0,364,364.0,risk_degraded_threshold,0.8,False
dapper,lossy,109,100.0,1000,24.775139056545807,34.049418286887835,34.7919194149339,34.94624843509132,31.96287960801317,0.0,0.7212325912059436,0.7383365724449257,18500.0,18.5,18500.0,0.0,0.0,0.0,0.74,0.827027027027027,0.13783783783783785,0.102,0.6891891891891891,0.0,0.17297297297297298,0.0,26.0,0.0,74.0,0.0,324,324.0,risk_degraded_threshold,0.8,False
dapper,lossy,110,100.0,1000,25.004520730247734,33.8683404853258,34.86997539103268,34.98456857838196,32.44878696120915,0.0,0.7268739784421301,0.7433964854715304,17950.0,17.95,17950.0,0.0,0.0,0.0,0.718,0.7813370473537604,0.14623955431754876,0.105,0.6350974930362117,0.0,0.21866295264623956,0.0,28.199999999999996,0.0,71.8,0.0,380,380.0,risk_degraded_threshold,0.8,False
dapper,lossy,111,100.0,1000,24.90307640535743,34.14835345167596,34.756755348825656,34.981698697795565,31.661618369672937,0.0,0.7248703254305311,0.7398456220643752,18200.0,18.2,18200.0,0.0,0.0,0.0,0.728,0.8008241758241759,0.1346153846153846,0.098,0.6662087912087912,0.0,0.19917582417582416,0.0,27.200000000000003,0.0,72.8,0.0,341,341.0,risk_degraded_threshold,0.8,False
dapper,lossy,112,100.0,1000,24.956367632930085,34.151123089835,34.870234716853815,34.962158450180866,32.0743115042331,0.0,0.7253954496233768,0.7418527868840668,18175.0,18.175,18175.0,0.0,0.0,0.0,0.727,0.797799174690509,0.14167812929848694,0.103,0.656121045392022,0.0,0.20220082530949107,0.0,27.3,0.0,72.7,0.0,342,342.0,risk_degraded_threshold,0.8,False
dapper,lossy,113,100.0,1000,25.11573781751927,34.14436127878192,34.867885766711,34.99782157537433,31.685721930267743,0.0,0.7254462125679975,0.7402162266401762,18625.0,18.625,18625.0,0.0,0.0,0.0,0.745,0.8053691275167785,0.1261744966442953,0.094,0.6791946308724832,0.0,0.19463087248322147,0.0,25.5,0.0,74.5,0.0,367,367.0,risk_degraded_threshold,0.8,False
dapper,lossy,114,100.0,1000,25.05695156474369,34.026649628584615,34.857774174382406,34.983091762156874,31.76472240386522,0.0,0.72440817275247,0.7393453718347903,17675.0,17.675,17675.0,0.0,0.0,0.0,0.707,0.8076379066478077,0.1371994342291372,0.097,0.6704384724186704,0.0,0.19236209335219237,0.0,29.299999999999997,0.0,70.7,0.0,359,359.0,risk_degraded_threshold,0.8,False
dapper,lossy,115,100.0,1000,24.76252752899427,34.140208891814694,34.85306689119638,34.992962372181864,31.597060228847266,0.0,0.7251726691219196,0.7398453016431278,17850.0,17.85,17850.0,0.0,0.0,0.0,0.714,0.7969187675070029,0.13725490196078433,0.098,0.6596638655462185,0.0,0.2030812324929972,0.0,28.599999999999998,0.0,71.39999999999999,0.0,380,380.0,risk_degraded_threshold,0.8,False
dapper,lossy,116,100.0,1000,24.951356764470432,33.914227978461774,34.857265543400885,34.99525986411179,32.60167100412868,0.0,0.7243445892890008,0.7428840823811076,17975.0,17.975,17975.0,0.0,0.0,0.0,0.719,0.8344923504867872,0.15577190542420027,0.112,0.6787204450625869,0.0,0.16550764951321278,0.0,28.1,0.0,71.89999999999999,0.0,382,382.0,risk_degraded_threshold,0.8,False
dapper,lossy,117,100.0,1000,25.037129912861214,33.9567672696681,34.764351269100246,34.996388970755305,30.05768402831528,0.0,0.726073452957747,0.7373350959476548,17900.0,17.9,17900.0,0.0,0.0,0.0,0.716,0.7988826815642458,0.1005586592178771,0.072,0.6983240223463687,0.0,0.2011173184357542,0.0,28.4,0.0,71.6,0.0,378,378.0,risk_degraded_threshold,0.8,False
dapper,lossy,118,100.0,1000,24.83203368389728,33.86314293776527,34.704566823658226,34.94197590424748,31.59642683182519,0.0,0.7277094589160901,0.742481456687588,17425.0,17.425,17425.0,0.0,0.0,0.0,0.697,0.8335724533715926,0.13916786226685796,0.097,0.6944045911047346,0.0,0.16642754662840745,0.0,30.3,0.0,69.69999999999999,0.0,402,402.0,risk_degraded_threshold,0.8,False
dapper,lossy,119,100.0,1000,25.22380561542694,34.16353447898527,34.88856396573517,34.993426719837316,32.113435816803424,0.0,0.72570145608929,0.7415107092676313,18600.0,18.6,18600.0,0.0,0.0,0.0,0.744,0.8198924731182796,0.13440860215053763,0.1,0.6854838709677419,0.0,0.18010752688172044,0.0,25.6,0.0,74.4,0.0,342,342.0,risk_degraded_threshold,0.8,False
dapper,lossy,120,100.0,1000,24.94356883456326,33.94762430607923,34.82126839451995,34.99480299428936,31.257672307205212,0.0,0.7242446744200584,0.7384825033900047,18075.0,18.075,18075.0,0.0,0.0,0.0,0.723,0.7980636237897649,0.12448132780082988,0.09,0.673582295988935,0.0,0.20193637621023514,0.0,27.700000000000003,0.0,72.3,0.0,366,366.0,risk_degraded_threshold,0.8,False
dapper,lossy,121,100.0,1000,24.890186762682326,33.9509837447526,34.75636721943252,34.9865485323475,32.77353024549474,0.0,0.7226738180182367,0.7410438719949963,18675.0,18.675,18675.0,0.0,0.0,0.0,0.747,0.821954484605087,0.1499330655957162,0.112,0.6720214190093708,0.0,0.17804551539491298,0.0,25.3,0.0,74.7,0.0,339,339.0,risk_degraded_threshold,0.8,False
dapper,lossy,122,100.0,1000,25.08579289471596,34.07524967583675,34.72465675884838,34.92311681265087,31.763246506243785,0.0,0.7253656451784852,0.7408740543618451,18550.0,18.55,18550.0,0.0,0.0,0.0,0.742,0.7951482479784366,0.1280323450134771,0.095,0.6671159029649596,0.0,0.20485175202156333,0.0,25.8,0.0,74.2,0.0,330,330.0,risk_degraded_threshold,0.8,False
dapper,lossy,123,100.0,1000,24.817178107343594,33.97858252982191,34.71884738710505,34.9640180768012,32.29314773222189,0.0,0.725177200048534,0.7433974475207357,17875.0,17.875,17875.0,0.0,0.0,0.0,0.715,0.8055944055944056,0.15244755244755245,0.109,0.6531468531468532,0.0,0.1944055944055944,0.0,28.499999999999996,0.0,71.5,0.0,380,380.0,risk_degraded_threshold,0.8,False
dapper,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,33.825274803426076,0.0,0.7252006399861742,0.7459351026481479,18725.0,18.725,18725.0,0.0,0.0,0.0,0.749,0.835781041388518,0.16688918558077437,0.125,0.6688918558077437,0.0,0.16421895861148197,0.0,25.1,0.0,74.9,0.0,362,362.0,risk_degraded_threshold,0.8,False
dapper,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,31.822242841358705,0.0,0.725008358044021,0.7393774547547449,17300.0,17.3,17300.0,0.0,0.0,0.0,0.692,0.8078034682080925,0.13872832369942195,0.096,0.6690751445086706,0.0,0.19219653179190752,0.0,30.8,0.0,69.19999999999999,0.0,374,374.0,risk_degraded_threshold,0.8,False
dapper,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,32.11656113797526,0.0,0.7223553858756083,0.7383183297008713,18375.0,18.375,18375.0,0.0,0.0,0.0,0.735,0.8204081632653061,0.13877551020408163,0.102,0.6816326530612244,0.0,0.17959183673469387,0.0,26.5,0.0,73.5,0.0,354,354.0,risk_degraded_threshold,0.8,False
dapper,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,32.69662669143229,0.0,0.7254720911704587,0.7435683780371112,18100.0,18.1,18100.0,0.0,0.0,0.0,0.724,0.7720994475138122,0.15469613259668508,0.112,0.6174033149171271,0.0,0.22790055248618785,0.0,27.6,0.0,72.39999999999999,0.0,373,373.0,risk_degraded_threshold,0.8,False
dapper,lossy,128,100.0,1000,25.361525346794913,34.112832194106765,34.722796126768856,34.99638466136344,32.25036818382081,0.0,0.7258146565752936,0.7414867988063029,17775.0,17.775,17775.0,0.0,0.0,0.0,0.711,0.8270042194092827,0.1420534458509142,0.101,0.6849507735583685,0.0,0.1729957805907173,0.0,28.9,0.0,71.1,0.0,399,399.0,risk_degraded_threshold,0.8,False
dapper,lossy,129,100.0,1000,24.956002553810663,34.060395492680186,34.85750602439408,34.980831653703675,31.49496513929532,0.0,0.7240405957959037,0.7388445901022926,18725.0,18.725,18725.0,0.0,0.0,0.0,0.749,0.8130841121495327,0.12550066755674233,0.094,0.6875834445927904,0.0,0.18691588785046728,0.0,25.1,0.0,74.9,0.0,351,351.0,risk_degraded_threshold,0.8,False
dapper,variable,100,100.0,1000,19.88432481747889,33.61420558459003,34.76027410675784,34.95054826151675,22.01190912714196,0.0,0.7259494975552994,0.730947903325514,5375.0,5.375,5375.0,0.282,0.214,0.0,0.215,0.9116279069767442,0.15348837209302327,0.033,0.7581395348837209,0.0,0.08837209302325581,0.0,57.099999999999994,0.0,21.5,21.4,338,338.0,risk_degraded_threshold,0.8,False
dapper,variable,101,100.0,1000,19.95785345569506,33.51859359353788,34.716729365681125,34.99816501848515,22.5143426760284,0.0,0.7274250735029988,0.7337157721815029,6025.0,6.025,6025.0,0.253,0.197,0.0,0.241,0.9294605809128631,0.15767634854771784,0.038,0.7717842323651453,0.0,0.07053941908713693,0.0,56.2,0.0,24.099999999999998,19.7,329,329.0,risk_degraded_threshold,0.8,False
dapper,variable,102,100.0,1000,21.834264010846912,33.952084801243224,34.85412725538718,34.995332379528136,24.658617128119847,0.0,0.7252911865625793,0.732400006905043,6075.0,6.075,6075.0,0.163,0.127,0.0,0.243,0.9012345679012346,0.1728395061728395,0.042,0.7283950617283951,0.0,0.09876543209876543,0.0,63.0,0.0,24.3,12.7,298,298.0,risk_degraded_threshold,0.8,False
dapper,variable,103,100.0,1000,19.512093113412188,33.581179869308166,34.6745142049723,34.99051342908312,21.536858533775952,0.0,0.7264145780785138,0.7316018841146493,5975.0,5.975,5975.0,0.315,0.239,0.0,0.239,0.9079497907949791,0.12552301255230125,0.03,0.7824267782426778,0.0,0.09205020920502092,0.0,52.2,0.0,23.9,23.9,358,358.0,risk_degraded_threshold,0.8,False
dapper,variable,104,100.0,1000,21.518439904160722,33.92297556550541,34.71580596411837,34.944614204784195,24.19286560109536,0.0,0.727405744674525,0.7335000817049102,5675.0,5.675,5675.0,0.187,0.143,0.0,0.227,0.920704845814978,0.1762114537444934,0.04,0.7444933920704846,0.0,0.07929515418502203,0.0,63.0,0.0,22.7,14.299999999999999,297,297.0,risk_degraded_threshold,0.8,False
dapper,variable,105,100.0,1000,20.409246302565197,33.52133876628223,34.7773651787171,34.98077376103997,23.376413958481,0.0,0.726150768098847,0.7330994621409599,6100.0,6.1,6100.0,0.238,0.184,0.0,0.244,0.9467213114754098,0.1762295081967213,0.043,0.7704918032786885,0.0,0.05327868852459016,0.0,57.199999999999996,0.0,24.4,18.4,334,334.0,risk_degraded_threshold,0.8,False
dapper,variable,106,100.0,1000,21.621797773151822,33.5305156645498,34.67586933903363,34.993851868805095,24.252714976291177,0.0,0.7254470682295528,0.7321018092197896,5525.0,5.525,5525.0,0.174,0.135,0.0,0.221,0.9366515837104072,0.18099547511312217,0.04,0.755656108597285,0.0,0.06334841628959276,0.0,64.4,0.0,22.1,13.5,288,288.0,risk_degraded_threshold,0.8,False
dapper,variable,107,100.0,1000,20.234451338400376,33.6513949971422,34.722410045883045,34.98148819897819,22.468957915839745,0.0,0.7237161358789629,0.7289077856917393,4925.0,4.925,4925.0,0.254,0.194,0.0,0.197,0.9137055837563451,0.16751269035532995,0.033,0.7461928934010152,0.0,0.08629441624365482,0.0,60.9,0.0,19.7,19.400000000000002,293,293.0,risk_degraded_threshold,0.8,False
dapper,variable,108,100.0,1000,20.50931185101458,33.99159903353784,34.77692101060002,34.94872090187498,23.329859816156162,0.0,0.7260340756214905,0.7332294597530742,6000.0,6.0,6000.0,0.259,0.195,0.0,0.24,0.925,0.175,0.042,0.75,0.0,0.075,0.0,56.49999999999999,0.0,24.0,19.5,332,332.0,risk_degraded_threshold,0.8,False
dapper,variable,109,100.0,1000,21.210997956041414,33.76823065319891,34.76110730262953,34.98660651522982,23.060011675214664,0.0,0.7239038673745836,0.7281507289543079,5375.0,5.375,5375.0,0.203,0.156,0.0,0.215,0.9348837209302325,0.12558139534883722,0.027,0.8093023255813954,0.0,0.06511627906976744,0.0,62.9,0.0,21.5,15.6,311,311.0,risk_degraded_threshold,0.8,False
dapper,variable,110,100.0,1000,20.982663888093814,33.908831310824965,34.67822534775889,34.98146709760653,22.85841796982215,0.0,0.7252583766377324,0.7294279576298566,5500.0,5.5,5500.0,0.226,0.171,0.0,0.22,0.9181818181818182,0.12727272727272726,0.028,0.7909090909090909,0.0,0.08181818181818182,0.0,60.9,0.0,22.0,17.1,315,315.0,risk_degraded_threshold,0.8,False
dapper,variable,111,100.0,1000,21.16809675678184,33.79838354481562,34.723349040720166,34.97684653932659,23.915975824972563,0.0,0.7256479697289735,0.7320268540917734,6050.0,6.05,6050.0,0.215,0.165,0.0,0.242,0.9297520661157025,0.16942148760330578,0.041,0.7603305785123967,0.0,0.07024793388429752,0.0,59.3,0.0,24.2,16.5,310,310.0,risk_degraded_threshold,0.8,False
dapper,variable,112,100.0,1000,21.078172240720427,34.0565418294024,34.79412676903375,34.95854802039493,24.212262504548903,0.0,0.728773769620013,0.7356621447394286,6425.0,6.425,6425.0,0.215,0.162,0.0,0.257,0.9455252918287937,0.17898832684824903,0.046,0.7665369649805448,0.0,0.054474708171206226,0.0,58.099999999999994,0.0,25.7,16.2,324,324.0,risk_degraded_threshold,0.8,False
dapper,variable,113,100.0,1000,21.31694882499063,33.57682626381407,34.78843892853948,34.96829040868747,22.939955530397988,0.0,0.7264232866327129,0.7299965758384606,5800.0,5.8,5800.0,0.195,0.148,0.0,0.232,0.9396551724137931,0.10344827586206896,0.024,0.8362068965517241,0.0,0.0603448275862069,0.0,62.0,0.0,23.200000000000003,14.799999999999999,297,297.0,risk_degraded_threshold,0.8,False
dapper,variable,114,100.0,1000,19.67604199921086,33.53883646549626,34.61117657596823,34.99588156157893,21.825388136836153,0.0,0.7223593713543665,0.7273502718546296,4450.0,4.45,4450.0,0.265,0.204,0.0,0.178,0.9044943820224719,0.1797752808988764,0.032,0.7247191011235955,0.0,0.09550561797752809,0.0,61.8,0.0,17.8,20.4,331,331.0,risk_degraded_threshold,0.8,False
dapper,variable,115,100.0,1000,21.574672548111323,33.364621656107765,34.626745067103904,34.87718954629805,24.665342545165135,0.0,0.7231527813269875,0.7306566370077305,5350.0,5.35,5350.0,0.171,0.132,0.0,0.214,0.9065420560747663,0.2102803738317757,0.045,0.6962616822429907,0.0,0.09345794392523364,0.0,65.4,0.0,21.4,13.200000000000001,282,282.0,risk_degraded_threshold,0.8,False
dapper,variable,116,100.0,1000,20.906294903309245,33.98344969197258,34.76841725790863,34.94714462527301,22.74212994365831,0.0,0.7290119598437401,0.7338571453007148,4900.0,4.9,4900.0,0.236,0.181,0.0,0.196,0.9336734693877551,0.1377551020408163,0.027,0.7959183673469388,0.0,0.0663265306122449,0.0,62.3,0.0,19.6,18.099999999999998,288,288.0,risk_degraded_threshold,0.8,False
dapper,variable,117,100.0,1000,22.79278973468874,34.240173789397694,34.82080355680936,34.990866631104254,24.372803158761158,0.0,0.7236089220200427,0.7273205153550273,6150.0,6.15,6150.0,0.131,0.099,0.0,0.246,0.9146341463414634,0.09349593495934959,0.023,0.8211382113821138,0.0,0.08536585365853659,0.0,65.5,0.0,24.6,9.9,294,294.0,risk_degraded_threshold,0.8,False
dapper,variable,118,100.0,1000,21.261636132643194,33.51310316081959,34.400172701004855,34.868091607089696,24.857389495861092,0.0,0.7252176136214916,0.7333152836608016,6650.0,6.65,6650.0,0.191,0.146,0.0,0.266,0.9323308270676691,0.19548872180451127,0.052,0.7368421052631579,0.0,0.06766917293233082,0.0,58.8,0.0,26.6,14.6,318,318.0,risk_degraded_threshold,0.8,False
dapper,variable,119,100.0,1000,21.014738694675003,33.65904383541709,34.57959716197339,34.99635852821138,23.784886612310977,0.0,0.7246782245108351,0.7316367645275803,5900.0,5.9,5900.0,0.217,0.165,0.0,0.236,0.9279661016949152,0.17372881355932204,0.041,0.7542372881355932,0.0,0.07203389830508475,0.0,59.9,0.0,23.599999999999998,16.5,301,301.0,risk_degraded_threshold,0.8,False
