policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,bias_target,rtt_estimate_bias,compute_estimate_bias,bias
dapper,congested,121,100.0,1000,24.80917420207108,33.750343569648706,34.75280697328194,34.996277370025744,24.80917420207108,0.0,0.7240164055794182,0.7240164055794182,9650.0,9.65,9650.0,0.0,0.0,0.0,0.386,0.966321243523316,0.0,0.0,0.966321243523316,0.0,0.03367875647668394,0.0,61.4,0.0,38.6,0.0,321,321.0,both,-0.3,-0.3,-0.3
dapper,congested,122,100.0,1000,24.869545093034485,33.85721546067485,34.770700984913006,34.91653465760954,24.869545093034485,0.0,0.7271559083016325,0.7271559083016325,9975.0,9.975,9975.0,0.0,0.0,0.0,0.399,0.9674185463659147,0.0,0.0,0.9674185463659147,0.0,0.03258145363408521,0.0,60.099999999999994,0.0,39.900000000000006,0.0,301,301.0,both,-0.3,-0.3,-0.3
dapper,congested,123,100.0,1000,25.019147835962976,34.0068905091913,34.771507219222585,34.98883073588995,25.019147835962976,0.0,0.723120628404554,0.723120628404554,10800.0,10.8,10800.0,0.0,0.0,0.0,0.432,0.9444444444444444,0.0,0.0,0.9444444444444444,0.0,0.05555555555555555,0.0,56.8,0.0,43.2,0.0,289,289.0,both,-0.3,-0.3,-0.3
dapper,congested,124,100.0,1000,24.84861311989367,33.78084958434015,34.66363593071505,34.94326242767353,24.84861311989367,0.0,0.7246412727356085,0.7246412727356085,10825.0,10.825,10825.0,0.0,0.0,0.0,0.433,0.9584295612009238,0.0,0.0,0.9584295612009238,0.0,0.04157043879907621,0.0,56.699999999999996,0.0,43.3,0.0,312,312.0,both,-0.3,-0.3,-0.3
dapper,congested,125,100.0,1000,25.028806878728822,34.05786747219948,34.83418763630404,34.99974319601896,25.028806878728822,0.0,0.7225453340361464,0.7225453340361464,11175.0,11.175,11175.0,0.0,0.0,0.0,0.447,0.9552572706935123,0.0,0.0,0.9552572706935123,0.0,0.0447427293064877,0.0,55.300000000000004,0.0,44.7,0.0,334,334.0,both,-0.3,-0.3,-0.3
dapper,congested,126,100.0,1000,25.01200503410485,33.97988585528562,34.774114294105054,34.99086328598782,25.01200503410485,0.0,0.7260325028592299,0.7260325028592299,10375.0,10.375,10375.0,0.0,0.0,0.0,0.415,0.9373493975903614,0.0,0.0,0.9373493975903614,0.0,0.06265060240963856,0.0,58.5,0.0,41.5,0.0,312,312.0,both,-0.3,-0.3,-0.3
dapper,congested,127,100.0,1000,25.067778068181923,34.00531179234195,34.71031183612322,34.99801668883106,25.067778068181923,0.0,0.7239904038714414,0.7239904038714414,10975.0,10.975,10975.0,0.0,0.0,0.0,0.439,0.9612756264236902,0.0,0.0,0.9612756264236902,0.0,0.0387243735763098,0.0,56.10000000000001,0.0,43.9,0.0,314,314.0,both,-0.3,-0.3,-0.3
dapper,congested,128,100.0,1000,24.85704421534759,34.08647701991846,34.783499539553866,34.99302751306131,24.85704421534759,0.0,0.7235741311250974,0.7235741311250974,10675.0,10.675,10675.0,0.0,0.0,0.0,0.427,0.9508196721311475,0.0,0.0,0.9508196721311475,0.0,0.04918032786885246,0.0,57.3,0.0,42.699999999999996,0.0,308,308.0,both,-0.3,-0.3,-0.3
dapper,congested,129,100.0,1000,24.920063724669387,33.90591045177916,34.77957296022762,34.981958638619645,24.920063724669387,0.0,0.7225927676936471,0.7225927676936471,11000.0,11.0,11000.0,0.0,0.0,0.0,0.44,0.9613636363636363,0.0,0.0,0.9613636363636363,0.0,0.038636363636363635,0.0,56.00000000000001,0.0,44.0,0.0,329,329.0,both,-0.3,-0.3,-0.3
dapper,variable,100,100.0,1000,23.678207932084494,34.83080576012618,126.1122543033983,134.95054826151676,24.71190912714196,0.027,0.7287339788436868,0.7121425267493242,14450.0,14.45,14450.0,0.309,0.214,0.0,0.578,0.9342560553633218,0.05709342560553633,0.033,0.8771626297577855,0.0,0.0657439446366782,0.0,20.8,4.5,53.300000000000004,21.4,390,390.0,both,-0.3,-0.3,-0.3
dapper,variable,101,100.0,1000,25.01162779463568,85.32245675474971,129.4989475696637,134.40679833545093,26.105292466614127,0.036,0.7311794002387203,0.7077417163358982,15575.0,15.575,15575.0,0.289,0.197,0.0,0.623,0.942215088282504,0.060995184590690206,0.038,0.8812199036918138,0.0,0.05778491171749599,0.0,18.0,5.8999999999999995,56.39999999999999,19.7,383,383.0,both,-0.3,-0.3,-0.3
dapper,variable,102,100.0,1000,27.9887700471832,94.795200297139,129.81912715979436,134.67025872980724,29.08776876822452,0.044,0.7296617920674415,0.7010802937936058,17075.0,17.075,17075.0,0.207,0.127,0.0,0.683,0.9150805270863837,0.06149341142020498,0.042,0.8535871156661786,0.0,0.0849194729136164,0.0,19.0,7.000000000000001,61.3,12.7,359,359.0,both,-0.3,-0.3,-0.3
dapper,variable,103,100.0,1000,24.755384542666636,92.82182696316517,128.9188783525398,134.29698106056316,25.73685853377595,0.042,0.7286854606566889,0.7012111230464975,14200.0,14.2,14200.0,0.357,0.239,0.0,0.568,0.9225352112676056,0.0528169014084507,0.03,0.8697183098591549,0.0,0.07746478873239436,0.0,19.3,5.800000000000001,51.0,23.9,405,405.0,both,-0.3,-0.3,-0.3
dapper,variable,104,100.0,1000,26.777084978809196,87.23911033323701,129.411114028706,134.420349423909,28.192865601095356,0.04,0.7301926882483165,0.705167461117539,16650.0,16.65,16650.0,0.227,0.143,0.0,0.666,0.924924924924925,0.06006006006006006,0.04,0.8648648648648649,0.0,0.07507507507507508,0.0,19.1,6.0,60.6,14.299999999999999,395,395.0,both,-0.3,-0.3,-0.3
dapper,variable,105,100.0,1000,25.31333371735777,85.7002459875331,129.7341351794849,134.71200673593256,27.03888218013849,0.036,0.7296597570015283,0.7074519617135113,16025.0,16.025,16024.999999999998,0.274,0.183,0.0,0.641,0.9469578783151326,0.06708268330733229,0.043,0.8798751950078003,0.0,0.0530421216848674,0.0,17.599999999999998,5.5,58.599999999999994,18.3,370,370.0,both,-0.3,-0.3,-0.3
dapper,variable,106,100.0,1000,27.070508675782328,87.60607179373471,129.770605808319,134.06978803626464,28.086997889923182,0.038,0.7299576028658186,0.7050370929549986,16925.0,16.925,16925.0,0.212,0.134,0.0,0.677,0.9276218611521418,0.059084194977843424,0.04,0.8685376661742984,0.0,0.0723781388478582,0.0,18.9,6.4,61.3,13.4,368,368.0,both,-0.3,-0.3,-0.3
dapper,variable,107,100.0,1000,23.18916834540834,34.4308831067458,125.9834484429792,133.71376694698571,24.668957915839748,0.022,0.7258020747363298,0.7133422174863886,15125.0,15.125,15125.0,0.276,0.194,0.0,0.605,0.9206611570247933,0.05454545454545454,0.033,0.8661157024793389,0.0,0.07933884297520662,0.0,20.1,3.4000000000000004,57.099999999999994,19.400000000000002,383,383.0,both,-0.3,-0.3,-0.3
dapper,variable,108,100.0,1000,27.08210170862779,116.47541614034046,130.91459605828717,134.3152237817796,28.663756809154297,0.053,0.729100856070755,0.6948087439644431,15500.0,15.5,15500.0,0.312,0.195,0.0,0.62,0.9306451612903226,0.06774193548387097,0.042,0.8629032258064516,0.0,0.06935483870967742,0.0,18.5,7.3,54.7,19.5,382,382.0,both,-0.3,-0.3,-0.3
dapper,variable,109,100.0,1000,24.660008449428723,34.65538993869446,127.15467145662254,134.80995428982567,25.660011675214665,0.026,0.7255412361606012,0.7094013188287464,16075.0,16.075,16075.0,0.229,0.156,0.0,0.643,0.926905132192846,0.041990668740279936,0.027,0.8849144634525661,0.0,0.07309486780715396,0.0,20.1,3.9,60.4,15.6,372,372.0,both,-0.3,-0.3,-0.3
dapper,variable,110,100.0,1000,24.536514628872645,34.679068414847045,126.98362495797394,134.74429923577043,25.4505348016962,0.026,0.7273278177238293,0.710852841004079,16800.0,16.8,16800.0,0.252,0.171,0.0,0.672,0.9434523809523809,0.041666666666666664,0.028,0.9017857142857143,0.0,0.05654761904761905,0.0,15.7,4.1000000000000005,63.1,17.1,335,335.0,both,-0.3,-0.3,-0.3
dapper,variable,111,100.0,1000,26.442457153243115,92.11271741538313,130.9050299109432,134.97684653932657,27.84769850408988,0.039,0.7285896621518563,0.7036055593633712,16150.0,16.15,16149.999999999998,0.254,0.164,0.0,0.646,0.934984520123839,0.06346749226006192,0.041,0.871517027863777,0.0,0.06501547987616099,0.0,19.0,6.0,58.599999999999994,16.400000000000002,392,392.0,both,-0.3,-0.3,-0.3
dapper,variable,112,100.0,1000,26.73774839603391,95.3013447321252,129.67335925521544,134.24370103835025,28.367656941591893,0.042,0.731150959918431,0.7042788396153855,16175.0,16.175,16175.0,0.257,0.163,0.0,0.647,0.9350850077279753,0.07109737248840804,0.046,0.8639876352395672,0.0,0.06491499227202473,0.0,19.0,6.5,58.199999999999996,16.3,401,401.0,both,-0.3,-0.3,-0.3
dapper,variable,113,100.0,1000,26.16618689242063,84.38151242165128,130.01257028071254,134.11474618096906,26.93995553039799,0.04,0.7284729350904237,0.7014351414420662,16425.0,16.425,16425.0,0.235,0.148,0.0,0.657,0.9375951293759512,0.0365296803652968,0.024,0.9010654490106544,0.0,0.0624048706240487,0.0,19.5,5.3,60.4,14.799999999999999,382,382.0,both,-0.3,-0.3,-0.3
dapper,variable,114,100.0,1000,22.41677049207235,34.366964285087235,122.39561000952365,134.23718998612986,23.525388136836156,0.017,0.725302158288346,0.7157696202544973,14900.0,14.9,14900.0,0.282,0.204,0.0,0.596,0.9345637583892618,0.053691275167785234,0.032,0.8808724832214765,0.0,0.06543624161073826,0.0,20.0,3.4000000000000004,56.2,20.4,377,377.0,both,-0.3,-0.3,-0.3
dapper,variable,115,100.0,1000,25.8331353731398,36.702617766255926,130.62311009550692,134.5821039863379,27.450581039470794,0.028,0.7265871054234216,0.7107320696532448,16350.0,16.35,16350.000000000002,0.199,0.132,0.0,0.654,0.9051987767584098,0.06880733944954129,0.045,0.8363914373088684,0.0,0.09480122324159021,0.0,21.4,5.0,60.4,13.200000000000001,392,392.0,both,-0.3,-0.3,-0.3
dapper,variable,116,100.0,1000,25.248700888293012,34.86510381180284,129.20111634985926,134.0368266849764,26.22707447829976,0.035,0.7306479681973661,0.7083302364260792,15050.0,15.05,15050.0,0.271,0.181,0.0,0.602,0.9302325581395349,0.044850498338870434,0.027,0.8853820598006644,0.0,0.06976744186046512,0.0,21.7,4.8,55.400000000000006,18.099999999999998,402,402.0,both,-0.3,-0.3,-0.3
dapper,variable,117,100.0,1000,27.854703625741596,85.26523354993823,129.28849843746087,134.33998519934212,28.706384227813427,0.043,0.7255146529356322,0.6967705489542718,17950.0,17.95,17950.0,0.174,0.098,0.0,0.718,0.9220055710306406,0.03203342618384401,0.023,0.8899721448467967,0.0,0.07799442896935933,0.0,18.4,5.4,66.4,9.8,356,356.0,both,-0.3,-0.3,-0.3
dapper,variable,118,100.0,1000,28.45337891758305,116.65809790718326,129.41942881073805,133.71656839473908,30.319791598088404,0.055,0.7298635782764904,0.6944967477987161,16700.0,16.7,16700.0,0.246,0.147,0.0,0.668,0.9296407185628742,0.07784431137724551,0.052,0.8517964071856288,0.0,0.07035928143712575,0.0,18.5,8.1,58.699999999999996,14.7,402,402.0,both,-0.3,-0.3,-0.3
dapper,variable,119,100.0,1000,25.89198033582756,80.7245792193567,127.12302297616958,134.29562506014838,27.61535578703751,0.038,0.7269938196694259,0.7037966545976676,16350.0,16.35,16350.000000000002,0.255,0.164,0.0,0.654,0.9327217125382263,0.06269113149847094,0.041,0.8700305810397554,0.0,0.0672782874617737,0.0,18.2,5.5,59.9,16.400000000000002,377,377.0,both,-0.3,-0.3,-0.3
dapper,variable,120,100.0,1000,26.94102661251131,92.6304327201392,131.9245108766089,134.6833814820607,28.455843246954093,0.043,0.7263473652464252,0.6997644635802737,17225.0,17.225,17225.0,0.221,0.133,0.0,0.689,0.9245283018867925,0.05370101596516691,0.037,0.8708272859216255,0.0,0.07547169811320754,0.0,17.8,5.800000000000001,63.1,13.3,371,371.0,both,-0.3,-0.3,-0.3
dapper,variable,121,100.0,1000,28.042964075397077,97.16825629165956,126.7881466873879,134.19034803078335,29.58125200719413,0.049,0.7313154383990516,0.6998314946014123,16600.0,16.6,16600.0,0.266,0.168,0.0,0.664,0.9246987951807228,0.08734939759036145,0.058,0.8373493975903614,0.0,0.07530120481927711,0.0,16.8,8.5,57.9,16.8,385,385.0,both,-0.3,-0.3,-0.3
dapper,variable,122,100.0,1000,25.630690553151666,79.67219341812917,129.20611283868445,134.3191914991316,27.36295773985177,0.031,0.7304261489522358,0.7119421798365778,16375.0,16.375,16375.0,0.227,0.15,0.0,0.655,0.9496183206106871,0.06870229007633588,0.045,0.8809160305343512,0.0,0.050381679389312976,0.0,19.5,5.2,60.3,15.0,382,382.0,both,-0.3,-0.3,-0.3
dapper,variable,123,100.0,1000,24.80825818383028,34.83273187145907,125.83477669539026,134.575955678507,25.829844990129335,0.026,0.731232994513771,0.7157856722722092,16200.0,16.2,16200.0,0.239,0.162,0.0,0.648,0.9290123456790124,0.04938271604938271,0.032,0.8796296296296297,0.0,0.07098765432098765,0.0,19.0,4.3,60.5,16.2,379,379.0,both,-0.3,-0.3,-0.3
dapper,variable,124,100.0,1000,27.154403546921447,93.20578974454678,131.11346670263205,134.91037606399271,28.157847208141575,0.044,0.7268521986124511,0.6983338577411187,17425.0,17.425,17425.0,0.213,0.132,0.0,0.697,0.9053084648493543,0.043041606886657105,0.03,0.8622668579626973,0.0,0.09469153515064563,0.0,17.1,5.8999999999999995,63.800000000000004,13.200000000000001,356,356.0,both,-0.3,-0.3,-0.3
dapper,variable,125,100.0,1000,27.217605457370176,98.92855384551304,130.52186113729599,134.82907085659946,28.44318483654006,0.048,0.7283709946561389,0.6966107247451055,16350.0,16.35,16350.000000000002,0.27,0.17,0.0,0.654,0.926605504587156,0.06422018348623854,0.042,0.8623853211009175,0.0,0.07339449541284404,0.0,17.599999999999998,7.3,58.099999999999994,17.0,376,376.0,both,-0.3,-0.3,-0.3
dapper,variable,126,100.0,1000,25.943093437474474,81.40400118268688,128.9133880616347,134.76521926763496,27.02466143080774,0.033,0.7337921912654792,0.7127419667117392,16250.0,16.25,16250.0,0.243,0.163,0.0,0.65,0.9246153846153846,0.06,0.039,0.8646153846153846,0.0,0.07538461538461538,0.0,18.7,5.7,59.3,16.3,375,375.0,both,-0.3,-0.3,-0.3
dapper,variable,127,100.0,1000,25.557281649378133,85.31235276355405,129.0195021438131,134.0271580075261,26.921614878566288,0.039,0.7282341558724726,0.7035134340571342,15250.0,15.25,15250.0,0.281,0.184,0.0,0.61,0.940983606557377,0.054098360655737705,0.033,0.8868852459016393,0.0,0.05901639344262295,0.0,20.599999999999998,5.3,55.7,18.4,402,402.0,both,-0.3,-0.3,-0.3
dapper,variable,128,100.0,1000,23.189879272432776,34.72574648551103,128.1743706951596,132.88585569100198,24.24464791673973,0.026,0.7279902858124602,0.7119839063335819,14675.0,14.675,14675.0,0.303,0.212,0.0,0.587,0.9216354344122658,0.049403747870528106,0.029,0.8722316865417377,0.0,0.07836456558773425,0.0,20.1,4.0,54.7,21.2,385,385.0,both,-0.3,-0.3,-0.3
dapper,variable,129,100.0,1000,25.659526573018628,78.29490496082258,129.90501576070287,134.9542927435541,26.54162196736275,0.034,0.7246788863337258,0.7025444283770768,16550.0,16.55,16550.0,0.26,0.173,0.0,0.662,0.9441087613293051,0.04833836858006042,0.032,0.8957703927492447,0.0,0.055891238670694864,0.0,16.5,5.3,60.9,17.299999999999997,358,358.0,both,-0.3,-0.3,-0.3
dapper,stable,100,100.0,1000,72.53489340473469,131.77639391151789,134.32219427843867,134.823013220076,79.8351483367839,0.283,0.7747970171611951,0.5916742527413179,21350.0,21.35,21350.0,0.283,0.0,0.0,0.854,0.9918032786885246,0.4953161592505855,0.423,0.4964871194379391,0.0,0.00819672131147541,0.0,14.6,59.199999999999996,26.200000000000003,0.0,416,416.0,both,-0.2,-0.2,-0.2
dapper,stable,101,100.0,1000,67.15182361855635,131.02908600146802,133.99256221274547,134.9583636330832,77.33675771177408,0.238,0.7727892456097556,0.6275616568633469,21700.0,21.7,21700.0,0.238,0.0,0.0,0.868,0.9896313364055299,0.5288018433179723,0.459,0.4608294930875576,0.0,0.010368663594470046,0.0,13.200000000000001,53.800000000000004,33.0,0.0,415,415.0,both,-0.2,-0.2,-0.2
dapper,stable,102,100.0,1000,66.79940649542908,129.36476515796198,133.74494071566463,134.85872690967577,76.36272600212591,0.245,0.7758829880513972,0.6239958777101309,20900.0,20.9,20900.0,0.245,0.0,0.0,0.836,0.992822966507177,0.5263157894736842,0.44,0.4665071770334928,0.0,0.007177033492822967,0.0,16.400000000000002,53.300000000000004,30.3,0.0,464,464.0,both,-0.2,-0.2,-0.2
dapper,stable,103,100.0,1000,68.24773951611489,130.94131651766756,134.1133786103882,134.98256995762924,77.27270389164384,0.239,0.774767896752362,0.6291236681021639,21525.0,21.525,21525.0,0.239,0.0,0.0,0.861,0.9883855981416957,0.5342624854819977,0.46,0.454123112659698,0.0,0.011614401858304297,0.0,13.900000000000002,55.400000000000006,30.7,0.0,410,410.0,both,-0.2,-0.2,-0.2
dapper,stable,104,100.0,1000,71.25076082920691,131.06968466636368,134.27676648282403,134.87797716165971,79.33734394472302,0.283,0.7704870549482946,0.587551058689933,21900.0,21.9,21900.0,0.283,0.0,0.0,0.876,0.9920091324200914,0.4794520547945205,0.42,0.5125570776255708,0.0,0.007990867579908675,0.0,12.4,57.599999999999994,30.0,0.0,396,396.0,both,-0.2,-0.2,-0.2
dapper,stable,105,100.0,1000,71.10623142806445,131.24890871997533,133.9420678498981,134.93218081177963,79.29710330911793,0.277,0.7752945303214825,0.5972993585267158,21250.0,21.25,21250.0,0.277,0.0,0.0,0.85,0.9905882352941177,0.5105882352941177,0.434,0.48,0.0,0.009411764705882352,0.0,15.0,58.3,26.700000000000003,0.0,413,413.0,both,-0.2,-0.2,-0.2
dapper,stable,106,100.0,1000,66.21955384502938,129.9424102241524,133.85665134499635,134.90175616213577,76.79637342008328,0.241,0.7684918468089381,0.6250627252714933,21425.0,21.425,21425.0,0.241,0.0,0.0,0.857,0.9918319719953326,0.5227537922987164,0.448,0.4690781796966161,0.0,0.008168028004667444,0.0,14.299999999999999,52.0,33.7,0.0,440,440.0,both,-0.2,-0.2,-0.2
dapper,stable,107,100.0,1000,67.8549633372863,130.73878984084655,134.03585804566112,134.80106592035594,78.18035374456521,0.248,0.772994719850139,0.6215477662451707,22025.0,22.025,22025.0,0.248,0.0,0.0,0.881,0.9886492622020431,0.5187287173666288,0.457,0.4699205448354143,0.0,0.011350737797956867,0.0,11.899999999999999,54.2,33.900000000000006,0.0,388,388.0,both,-0.2,-0.2,-0.2
dapper,stable,108,100.0,1000,68.39231959755075,130.26535827889597,133.9578783836794,134.9034835074072,78.32467360201943,0.264,0.77211811433446,0.607134129490257,21500.0,21.5,21500.0,0.264,0.0,0.0,0.86,0.9872093023255814,0.5023255813953489,0.432,0.4848837209302326,0.0,0.012790697674418604,0.0,14.000000000000002,53.900000000000006,32.1,0.0,400,400.0,both,-0.2,-0.2,-0.2
dapper,stable,109,100.0,1000,70.90444427297878,131.98775333455967,134.46453029807307,134.94284900848464,78.73790445445114,0.272,0.7696931979239013,0.5978005213603298,21775.0,21.775,21775.0,0.272,0.0,0.0,0.871,0.9850746268656716,0.4845005740528129,0.422,0.5005740528128588,0.0,0.014925373134328358,0.0,12.9,56.8,30.3,0.0,392,392.0,both,-0.2,-0.2,-0.2
dapper,stable,110,100.0,1000,68.44718277788678,130.95389958132904,134.3704255698452,134.99011804008188,77.24725260956926,0.256,0.7714037689094341,0.611467251039186,21400.0,21.4,21400.0,0.256,0.0,0.0,0.856,0.985981308411215,0.5035046728971962,0.431,0.4824766355140187,0.0,0.014018691588785047,0.0,14.399999999999999,54.800000000000004,30.8,0.0,425,425.0,both,-0.2,-0.2,-0.2
dapper,stable,111,100.0,1000,68.02909680086225,130.9484861051605,134.47851480369027,134.9601146620063,77.07932606666301,0.243,0.7751593759201075,0.6250669323391398,20975.0,20.975,20975.0,0.243,0.0,0.0,0.839,0.9916567342073898,0.5256257449344458,0.441,0.466030989272944,0.0,0.00834326579261025,0.0,16.1,54.0,29.9,0.0,441,441.0,both,-0.2,-0.2,-0.2
dapper,stable,112,100.0,1000,70.46127617549756,131.46428079495044,134.3032387286416,134.9366733303248,80.07443829596599,0.273,0.7698877381227549,0.5994409131642958,21700.0,21.7,21700.0,0.273,0.0,0.0,0.868,0.9919354838709677,0.5103686635944701,0.443,0.4815668202764977,0.0,0.008064516129032258,0.0,13.200000000000001,56.39999999999999,30.4,0.0,400,400.0,both,-0.2,-0.2,-0.2
dapper,stable,113,100.0,1000,72.79418899909453,131.23350622615848,134.48306790911678,134.9601702808857,80.16519737059885,0.296,0.7732977014352825,0.5804212120785066,21600.0,21.6,21600.0,0.296,0.0,0.0,0.864,0.9826388888888888,0.48032407407407407,0.415,0.5023148148148148,0.0,0.017361111111111112,0.0,13.600000000000001,59.5,26.900000000000002,0.0,414,414.0,both,-0.2,-0.2,-0.2
dapper,stable,114,100.0,1000,68.07639981776087,130.2987456422274,133.35512499869236,134.9971709860199,77.76645369007315,0.239,0.7726567884627806,0.6266825895073855,21900.0,21.9,21900.0,0.239,0.0,0.0,0.876,0.9908675799086758,0.5308219178082192,0.465,0.4600456621004566,0.0,0.0091324200913242,0.0,12.4,55.300000000000004,32.300000000000004,0.0,390,390.0,both,-0.2,-0.2,-0.2
dapper,stable,115,100.0,1000,66.66911236178484,130.5964523807167,134.19074804467098,134.91670600767225,77.24937303752475,0.253,0.7676927436053671,0.6134459794242066,21750.0,21.75,21750.0,0.253,0.0,0.0,0.87,0.9873563218390805,0.5011494252873563,0.436,0.4862068965517241,0.0,0.01264367816091954,0.0,13.0,52.300000000000004,34.699999999999996,0.0,397,397.0,both,-0.2,-0.2,-0.2
dapper,stable,116,100.0,1000,67.99004952111103,129.81756306056482,134.19762207594223,134.95083065118425,76.8116075352819,0.226,0.7760297767198059,0.6364536309712472,21750.0,21.75,21750.0,0.226,0.0,0.0,0.87,0.9942528735632183,0.5448275862068965,0.474,0.4494252873563218,0.0,0.005747126436781609,0.0,13.0,56.00000000000001,31.0,0.0,373,373.0,both,-0.2,-0.2,-0.2
dapper,stable,117,100.0,1000,71.99200540712656,132.18037751767898,134.61075167454976,134.97880256740157,80.84396103000347,0.289,0.7705300189856056,0.5869871984271697,21850.0,21.85,21850.0,0.289,0.0,0.0,0.874,0.9862700228832952,0.4897025171624714,0.428,0.4965675057208238,0.0,0.013729977116704805,0.0,12.6,57.9,29.5,0.0,400,400.0,both,-0.2,-0.2,-0.2
dapper,stable,118,100.0,1000,68.89457222017784,131.11707234359122,134.21742418584026,134.92122437955186,78.50873167600773,0.263,0.772466765191785,0.6079116877759475,21475.0,21.475,21475.0,0.263,0.0,0.0,0.859,0.9906868451688009,0.5075669383003493,0.436,0.4831199068684517,0.0,0.009313154831199068,0.0,14.099999999999998,54.900000000000006,31.0,0.0,415,415.0,both,-0.2,-0.2,-0.2
dapper,stable,119,100.0,1000,71.3907846141033,131.1748714433675,134.22266835977737,134.91160889950757,80.88667209236601,0.271,0.7756955347559612,0.6057221827408489,21925.0,21.925,21925.0,0.271,0.0,0.0,0.877,0.9874572405929305,0.5324971493728621,0.467,0.4549600912200684,0.0,0.012542759407069556,0.0,12.3,58.9,28.799999999999997,0.0,394,394.0,both,-0.2,-0.2,-0.2
dapper,stable,120,100.0,1000,70.74586712665621,130.07275095564822,133.88023455104064,134.8989109763059,78.28665825365492,0.257,0.7758424129931594,0.6112179000388305,21800.0,21.8,21800.0,0.257,0.0,0.0,0.872,0.9839449541284404,0.5103211009174312,0.445,0.4736238532110092,0.0,0.016055045871559634,0.0,12.8,58.4,28.799999999999997,0.0,411,411.0,both,-0.2,-0.2,-0.2
dapper,stable,121,100.0,1000,70.37395191707985,130.76384305491416,134.43059829287213,134.90598819060784,78.91889228960362,0.277,0.770840433513451,0.5942471892218555,21800.0,21.8,21800.0,0.277,0.0,0.0,0.872,0.9862385321100917,0.48394495412844035,0.422,0.5022935779816514,0.0,0.013761467889908258,0.0,12.8,56.49999999999999,30.7,0.0,402,402.0,both,-0.2,-0.2,-0.2
dapper,stable,122,100.0,1000,70.03698541840009,131.63078524768636,134.54645266221354,134.86802026151534,79.87141862411916,0.266,0.7739330722901484,0.6077493913095654,21950.0,21.95,21950.0,0.266,0.0,0.0,0.878,0.9886104783599089,0.5148063781321185,0.452,0.47380410022779046,0.0,0.011389521640091117,0.0,12.2,56.49999999999999,31.3,0.0,378,378.0,both,-0.2,-0.2,-0.2
dapper,stable,123,100.0,1000,70.37015833511323,132.16551626731703,134.4286483254449,134.90743937957424,79.54158095400979,0.279,0.7695155595810147,0.5929858528111351,22225.0,22.225,22225.0,0.279,0.0,0.0,0.889,0.9820022497187851,0.4769403824521935,0.424,0.5050618672665916,0.0,0.01799775028121485,0.0,11.1,55.800000000000004,33.1,0.0,404,404.0,both,-0.2,-0.2,-0.2
dapper,stable,124,100.0,1000,68.6759841624674,130.32206279160738,134.20516033232005,134.95256595801936,78.0126236179597,0.272,0.7708928562048807,0.6000793707784087,21000.0,21.0,21000.0,0.272,0.0,0.0,0.84,0.9928571428571429,0.49642857142857144,0.417,0.49642857142857144,0.0,0.007142857142857143,0.0,16.0,54.300000000000004,29.7,0.0,447,447.0,both,-0.2,-0.2,-0.2
dapper,stable,125,100.0,1000,66.84995096149753,131.47096390313624,134.05413056729097,134.9562050929862,77.55924995915812,0.236,0.7731079701411011,0.6296633183810089,21650.0,21.65,21650.0,0.236,0.0,0.0,0.866,0.9919168591224018,0.5323325635103926,0.461,0.45958429561200925,0.0,0.008083140877598153,0.0,13.4,52.900000000000006,33.7,0.0,428,428.0,both,-0.2,-0.2,-0.2
dapper,stable,126,100.0,1000,69.39335377656042,130.79612123498086,134.08562766087266,134.98386729662576,78.53462186444966,0.254,0.777674797289199,0.6189513612477049,21175.0,21.175,21175.0,0.254,0.0,0.0,0.847,0.9881936245572609,0.5419126328217237,0.459,0.4462809917355372,0.0,0.011806375442739079,0.0,15.299999999999999,56.99999999999999,27.700000000000003,0.0,416,416.0,both,-0.2,-0.2,-0.2
dapper,stable,127,100.0,1000,67.57838052135493,130.45821464362317,134.17397252000626,134.83194059062015,77.70743225703345,0.234,0.7722685368733481,0.6308660834605178,22125.0,22.125,22125.0,0.234,0.0,0.0,0.885,0.9909604519774011,0.5276836158192091,0.467,0.4632768361581921,0.0,0.00903954802259887,0.0,11.5,54.1,34.4,0.0,393,393.0,both,-0.2,-0.2,-0.2
dapper,stable,128,100.0,1000,70.91250796224887,131.20122153177047,134.09546310132873,134.86981267589454,80.38915395815326,0.268,0.775171226382852,0.6075194164263511,21425.0,21.425,21425.0,0.268,0.0,0.0,0.857,0.9836639439906651,0.5309218203033839,0.455,0.45274212368728123,0.0,0.01633605600933489,0.0,14.299999999999999,57.3,28.4,0.0,430,430.0,both,-0.2,-0.2,-0.2
