profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds
variable,deadline_greedy,usable_confidence_proxy,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,deadline_greedy,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,deadline_greedy,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,fallback_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,reuse_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,remote_attempt_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,remote_accept_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,pct_local_fast,100.0,0.0,100.0,100.0,30
variable,deadline_greedy,pct_edge_accurate,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,deadline_greedy,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,mean_latency_ms,24.954267881168015,0.19098209259437163,24.889159759235522,25.02236740639424,30
variable,confidence_deadline,p95_latency_ms,33.968149024906744,0.1405586387811733,33.91696415295809,34.01719132457602,30
variable,confidence_deadline,p99_latency_ms,34.76851135047007,0.06136746205108886,34.7462013076697,34.78855996314495,30
variable,confidence_deadline,deadline_miss_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,usable_confidence_proxy,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,confidence_deadline,mean_output_confidence,0.7253139635038416,0.0015586878317280677,0.72477236895505,0.7258565366898948,30
variable,confidence_deadline,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,fallback_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,reuse_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,remote_attempt_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,remote_accept_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,pct_local_fast,100.0,0.0,100.0,100.0,30
variable,confidence_deadline,pct_edge_accurate,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,confidence_deadline,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,rtt_threshold,mean_latency_ms,25.004945392746876,0.19164603718604595,24.938977343821012,25.073075611150312,30
variable,rtt_threshold,p95_latency_ms,33.986695938437485,0.1373435794736967,33.937342050311706,34.03423481316501,30
variable,rtt_threshold,p99_latency_ms,34.78130098298774,0.06030290078866963,34.75851754943657,34.80017279891388,30
variable,rtt_threshold,deadline_miss_rate,0.00023333333333333333,0.000504006932993731,6.666666666666667e-05,0.00043333333333333337,30
variable,rtt_threshold,usable_confidence_proxy,0.7252399815638955,0.001677698933646823,0.7246502872406136,0.7258298102785767,30
variable,rtt_threshold,mean_output_confidence,0.7254046937630475,0.001612361510553975,0.7248436635143635,0.7259692573700751,30
variable,rtt_threshold,bandwidth_per_1000_frames_kb,18.333333333333332,22.679678482993406,10.833333333333334,26.666666666666668,30
variable,rtt_threshold,bandwidth_per_frame_kb,0.018333333333333333,0.022679678482993407,0.010833333333333334,0.026666666666666672,30
variable,rtt_threshold,fallback_rate,0.00023333333333333333,0.000504006932993731,6.666666666666667e-05,0.00043333333333333337,30
variable,rtt_threshold,reuse_rate,0.0,0.0,0.0,0.0,30
variable,rtt_threshold,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,rtt_threshold,remote_attempt_rate,0.0007333333333333333,0.0009071871393197364,0.00043333333333333337,0.001066666666666667,30
variable,rtt_threshold,remote_accept_rate,0.3222222222222222,0.44835444836260846,0.16666666666666666,0.48333333333333334,30
variable,rtt_threshold,remote_accepted_per_frame,0.0005,0.0007310832774866962,0.0002666666666666667,0.0007666666666666669,30
variable,rtt_threshold,remote_rejected_deadline_rate,0.12777777777777777,0.31465889009158055,0.03333333333333333,0.24444444444444444,30
variable,rtt_threshold,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,rtt_threshold,remote_failed_loss_rate,0.016666666666666666,0.09128709291752767,0.0,0.05,30
variable,rtt_threshold,mode_switches_per_1000,1.1333333333333333,1.3578211078487255,0.6666666666666666,1.6,30
variable,rtt_threshold,pct_local_fast,99.92666666666668,0.0907187139319738,99.89333333333335,99.95666666666668,30
variable,rtt_threshold,pct_edge_accurate,0.07333333333333333,0.09071871393197363,0.043333333333333335,0.10666666666666669,30
variable,rtt_threshold,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,rtt_threshold,pct_degraded_safe,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,mean_latency_ms,27.785013056678896,0.5284492541005652,27.602238512154234,27.973319302675737,30
variable,oracle_feasible,p95_latency_ms,42.028649291541704,16.73368244864834,36.35138660729276,48.29101852015832,30
variable,oracle_feasible,p99_latency_ms,97.16063731413773,1.0066400837590679,96.79562542589107,97.50340284868868,30
variable,oracle_feasible,deadline_miss_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,usable_confidence_proxy,0.7316820879972125,0.0021661360124628016,0.7309012730460691,0.7324372968342028,30
variable,oracle_feasible,mean_output_confidence,0.7316820879972125,0.0021661360124628016,0.7309012730460691,0.7324372968342028,30
variable,oracle_feasible,bandwidth_per_1000_frames_kb,1049.1666666666667,211.9778913867708,975.8333333333334,1126.6666666666667,30
variable,oracle_feasible,bandwidth_per_frame_kb,1.0491666666666668,0.21197789138677084,0.9758333333333334,1.1266666666666665,30
variable,oracle_feasible,fallback_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,reuse_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,remote_attempt_rate,0.04196666666666666,0.008479115655470833,0.03903333333333333,0.04506666666666666,30
variable,oracle_feasible,remote_accept_rate,1.0,0.0,1.0,1.0,30
variable,oracle_feasible,remote_accepted_per_frame,0.04196666666666666,0.008479115655470833,0.03903333333333333,0.04506666666666666,30
variable,oracle_feasible,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,mode_switches_per_1000,69.86666666666666,12.888736952466873,65.5325,74.56666666666666,30
variable,oracle_feasible,pct_local_fast,95.80333333333333,0.8479115655470832,95.49333333333334,96.09666666666665,30
variable,oracle_feasible,pct_edge_accurate,4.196666666666667,0.8479115655470834,3.9033333333333338,4.506666666666666,30
variable,oracle_feasible,pct_hybrid,0.0,0.0,0.0,0.0,30
variable,oracle_feasible,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,local_only,mean_latency_ms,25.010062503109022,0.1685788631806354,24.95106672715531,25.069265526914986,30
outage,local_only,p95_latency_ms,34.0121154317442,0.15795577821290474,33.95612468699971,34.06642381717916,30
outage,local_only,p99_latency_ms,34.777699557235714,0.07705312091530245,34.750279067861925,34.804889127165445,30
outage,local_only,deadline_miss_rate,0.0,0.0,0.0,0.0,30
outage,local_only,usable_confidence_proxy,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,local_only,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,local_only,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
outage,local_only,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
outage,local_only,fallback_rate,0.0,0.0,0.0,0.0,30
outage,local_only,reuse_rate,0.0,0.0,0.0,0.0,30
outage,local_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,local_only,remote_attempt_rate,0.0,0.0,0.0,0.0,30
outage,local_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,local_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,local_only,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
outage,local_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,local_only,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
outage,local_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,local_only,pct_local_fast,100.0,0.0,100.0,100.0,30
outage,local_only,pct_edge_accurate,0.0,0.0,0.0,0.0,30
outage,local_only,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,local_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,edge_only,mean_latency_ms,39.690062503109026,1.7936904661708621,39.06650689927071,40.33059282035746,30
outage,edge_only,p95_latency_ms,128.07706649270384,1.0513613154171975,127.70553940054009,128.44310799887478,30
outage,edge_only,p99_latency_ms,133.55336169996855,0.4945316161528973,133.3767322220303,133.7251359746709,30
outage,edge_only,deadline_miss_rate,0.1468,0.017916280402144744,0.14063333333333336,0.15326666666666666,30
outage,edge_only,usable_confidence_proxy,0.6187231720593105,0.013185832525004102,0.6139892776727712,0.6232440517520567,30
outage,edge_only,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,edge_only,bandwidth_per_1000_frames_kb,3670.0,447.9070100536186,3515.8333333333335,3831.6666666666665,30
outage,edge_only,bandwidth_per_frame_kb,3.6700000000000004,0.44790701005361866,3.515833333333334,3.8316666666666657,30
outage,edge_only,fallback_rate,1.0,0.0,1.0,1.0,30
outage,edge_only,reuse_rate,0.0,0.0,0.0,0.0,30
outage,edge_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,edge_only,remote_attempt_rate,0.1468,0.017916280402144744,0.14063333333333336,0.15326666666666666,30
outage,edge_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,edge_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,edge_only,remote_rejected_deadline_rate,0.6478458263339892,0.030744298729784847,0.6368815292106624,0.6585837626915511,30
outage,edge_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,edge_only,remote_failed_loss_rate,0.3521541736660107,0.030744298729784847,0.341416237308449,0.3631184707893372,30
outage,edge_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,edge_only,pct_local_fast,0.0,0.0,0.0,0.0,30
outage,edge_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
outage,edge_only,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,edge_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,cloud_only,mean_latency_ms,39.690062503109026,1.7936904661708621,39.06650689927071,40.33059282035746,30
outage,cloud_only,p95_latency_ms,128.07706649270384,1.0513613154171975,127.70553940054009,128.44310799887478,30
outage,cloud_only,p99_latency_ms,133.55336169996855,0.4945316161528973,133.3767322220303,133.7251359746709,30
outage,cloud_only,deadline_miss_rate,0.1468,0.017916280402144744,0.14063333333333336,0.15326666666666666,30
outage,cloud_only,usable_confidence_proxy,0.6187231720593105,0.013185832525004102,0.6139892776727712,0.6232440517520567,30
outage,cloud_only,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,cloud_only,bandwidth_per_1000_frames_kb,5138.0,627.069814075066,4922.166666666667,5364.333333333333,30
outage,cloud_only,bandwidth_per_frame_kb,5.138000000000001,0.6270698140750661,4.922166666666668,5.364333333333333,30
outage,cloud_only,fallback_rate,1.0,0.0,1.0,1.0,30
outage,cloud_only,reuse_rate,0.0,0.0,0.0,0.0,30
outage,cloud_only,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,cloud_only,remote_attempt_rate,0.1468,0.017916280402144744,0.14063333333333336,0.15326666666666666,30
outage,cloud_only,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,cloud_only,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,cloud_only,remote_rejected_deadline_rate,0.6512698376729025,0.03850931772583731,0.6376132378973051,0.6650648621949183,30
outage,cloud_only,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,cloud_only,remote_failed_loss_rate,0.34873016232709736,0.03850931772583731,0.33493513780508155,0.36238676210269494,30
outage,cloud_only,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,cloud_only,pct_local_fast,0.0,0.0,0.0,0.0,30
outage,cloud_only,pct_edge_accurate,100.0,0.0,100.0,100.0,30
outage,cloud_only,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,cloud_only,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,dapper,mean_latency_ms,7.381609814192322,0.14348774576691167,7.332516468225608,7.433043705764936,30
outage,dapper,p95_latency_ms,31.18838425196936,0.5009047087578914,31.01292571232953,31.362502768723584,30
outage,dapper,p99_latency_ms,34.18711647171901,0.2345203938192105,34.10277591133732,34.26953293501419,30
outage,dapper,deadline_miss_rate,0.0,0.0,0.0,0.0,30
outage,dapper,usable_confidence_proxy,0.7255264574970844,0.00273138929991575,0.724534548793681,0.7264857617893061,30
outage,dapper,mean_output_confidence,0.7255264574970844,0.00273138929991575,0.724534548793681,0.7264857617893061,30
outage,dapper,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
outage,dapper,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
outage,dapper,fallback_rate,1.0,0.0,1.0,1.0,30
outage,dapper,reuse_rate,0.7340333333333333,0.0029300268721061903,0.7329666666666668,0.7350333333333333,30
outage,dapper,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,dapper,remote_attempt_rate,0.0,0.0,0.0,0.0,30
outage,dapper,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,dapper,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,dapper,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
outage,dapper,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,dapper,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
outage,dapper,mode_switches_per_1000,418.43333333333334,10.48375864860971,414.6333333333333,422.06666666666666,30
outage,dapper,pct_local_fast,22.63,0.6012343624749752,22.416666666666664,22.83666666666667,30
outage,dapper,pct_edge_accurate,0.0,0.0,0.0,0.0,30
outage,dapper,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,dapper,pct_degraded_safe,77.36999999999999,0.6012343624749765,77.16333333333333,77.58333333333333,30
outage,deadline_greedy,mean_latency_ms,25.010062503109022,0.1685788631806354,24.95106672715531,25.069265526914986,30
outage,deadline_greedy,p95_latency_ms,34.0121154317442,0.15795577821290474,33.95612468699971,34.06642381717916,30
outage,deadline_greedy,p99_latency_ms,34.777699557235714,0.07705312091530245,34.750279067861925,34.804889127165445,30
outage,deadline_greedy,deadline_miss_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,usable_confidence_proxy,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,deadline_greedy,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,deadline_greedy,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,fallback_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,reuse_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,remote_attempt_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,pct_local_fast,100.0,0.0,100.0,100.0,30
outage,deadline_greedy,pct_edge_accurate,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,deadline_greedy,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,mean_latency_ms,25.010062503109022,0.1685788631806354,24.95106672715531,25.069265526914986,30
outage,confidence_deadline,p95_latency_ms,34.0121154317442,0.15795577821290474,33.95612468699971,34.06642381717916,30
outage,confidence_deadline,p99_latency_ms,34.777699557235714,0.07705312091530245,34.750279067861925,34.804889127165445,30
outage,confidence_deadline,deadline_miss_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,usable_confidence_proxy,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,confidence_deadline,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,confidence_deadline,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,fallback_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,reuse_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,remote_attempt_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,pct_local_fast,100.0,0.0,100.0,100.0,30
outage,confidence_deadline,pct_edge_accurate,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,confidence_deadline,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,mean_latency_ms,25.010062503109022,0.1685788631806354,24.95106672715531,25.069265526914986,30
outage,rtt_threshold,p95_latency_ms,34.0121154317442,0.15795577821290474,33.95612468699971,34.06642381717916,30
outage,rtt_threshold,p99_latency_ms,34.777699557235714,0.07705312091530245,34.750279067861925,34.804889127165445,30
outage,rtt_threshold,deadline_miss_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,usable_confidence_proxy,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,rtt_threshold,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,rtt_threshold,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,fallback_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,reuse_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,remote_attempt_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,pct_local_fast,100.0,0.0,100.0,100.0,30
outage,rtt_threshold,pct_edge_accurate,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,rtt_threshold,pct_degraded_safe,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,mean_latency_ms,25.010062503109022,0.1685788631806354,24.95106672715531,25.069265526914986,30
outage,oracle_feasible,p95_latency_ms,34.0121154317442,0.15795577821290474,33.95612468699971,34.06642381717916,30
outage,oracle_feasible,p99_latency_ms,34.777699557235714,0.07705312091530245,34.750279067861925,34.804889127165445,30
outage,oracle_feasible,deadline_miss_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,usable_confidence_proxy,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,oracle_feasible,mean_output_confidence,0.7249467226228217,0.0013696023696029161,0.7244492443659767,0.7254164481558691,30
outage,oracle_feasible,bandwidth_per_1000_frames_kb,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,bandwidth_per_frame_kb,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,fallback_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,reuse_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,stale_acceptance_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,remote_attempt_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,remote_accept_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,remote_accepted_per_frame,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,remote_rejected_deadline_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,remote_rejected_freshness_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,remote_failed_loss_rate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,mode_switches_per_1000,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,pct_local_fast,100.0,0.0,100.0,100.0,30
outage,oracle_feasible,pct_edge_accurate,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,pct_hybrid,0.0,0.0,0.0,0.0,30
outage,oracle_feasible,pct_degraded_safe,0.0,0.0,0.0,0.0,30
