policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000
dapper,lossy,123,100.0,1000,24.817178107343594,33.97858252982191,34.71884738710505,34.9640180768012,32.29314773222189,0.0,0.725177200048534,0.7433974475207357,17875.0,17.875,17875.0,0.0,0.0,0.0,0.715,0.8055944055944056,0.15244755244755245,0.109,0.6531468531468532,0.0,0.1944055944055944,0.0,28.499999999999996,0.0,71.5,0.0,380,380.0
deadline_greedy,lossy,123,100.0,1000,24.817178107343594,33.97858252982191,34.71884738710505,34.9640180768012,24.817178107343594,0.0,0.725177200048534,0.725177200048534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,lossy,123,100.0,1000,24.817178107343594,33.97858252982191,34.71884738710505,34.9640180768012,24.817178107343594,0.0,0.725177200048534,0.725177200048534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,lossy,123,100.0,1000,24.817178107343594,33.97858252982191,34.71884738710505,34.9640180768012,24.817178107343594,0.0,0.725177200048534,0.725177200048534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,lossy,123,100.0,1000,33.870177991235565,96.96391497832238,99.25634564501104,99.95046694300619,33.870177991235565,0.0,0.7457381289136983,0.7457381289136983,3275.0,3.275,3275.0,0.0,0.0,0.0,0.131,1.0,1.0,0.131,0.0,0.0,0.0,0.0,86.9,13.100000000000001,0.0,0.0,216,216.0
local_only,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,25.144076835710404,0.0,0.7252006399861742,0.7252006399861742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,lossy,124,100.0,1000,120.19385957150729,133.83583718356329,134.82162623829404,134.99993097815255,120.19385957150729,0.839,0.7494083118652971,0.1416209900002543,25000.0,25.0,25000.0,0.839,0.0,0.0,1.0,0.827,0.161,0.161,0.666,0.0,0.173,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,lossy,124,100.0,1000,125.14407683571041,134.0084817041087,134.82162623829404,134.99993097815255,125.14407683571041,1.0,0.7252006399861742,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.805,0.0,0.0,0.805,0.0,0.195,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,33.825274803426076,0.0,0.7252006399861742,0.7459351026481479,18725.0,18.725,18725.0,0.0,0.0,0.0,0.749,0.835781041388518,0.16688918558077437,0.125,0.6688918558077437,0.0,0.16421895861148197,0.0,25.1,0.0,74.9,0.0,362,362.0
deadline_greedy,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,25.144076835710404,0.0,0.7252006399861742,0.7252006399861742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,25.144076835710404,0.0,0.7252006399861742,0.7252006399861742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,lossy,124,100.0,1000,25.144076835710404,34.0084817041087,34.82162623829404,34.999930978152555,25.144076835710404,0.0,0.7252006399861742,0.7252006399861742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,lossy,124,100.0,1000,36.29385957150729,97.44845306880222,99.40328182372426,99.9906619138757,36.29385957150729,0.0,0.7494083118652971,0.7494083118652971,4025.0,4.025,4025.0000000000005,0.0,0.0,0.0,0.161,1.0,1.0,0.161,0.0,0.0,0.0,0.0,83.89999999999999,16.1,0.0,0.0,257,257.0
local_only,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,25.290207315525716,0.0,0.725008358044021,0.725008358044021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,lossy,125,100.0,1000,121.47232040330131,133.98081848089836,134.84362155082124,134.9967517386208,121.47232040330131,0.878,0.7415714520016238,0.10536777363137426,25000.0,25.0,25000.0,0.878,0.0,0.0,1.0,0.799,0.122,0.122,0.677,0.0,0.201,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,lossy,125,100.0,1000,125.2902073155257,134.07810779324134,134.8598793143208,134.9967517386208,125.2902073155257,1.0,0.725008358044021,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.801,0.0,0.0,0.801,0.0,0.199,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,31.822242841358705,0.0,0.725008358044021,0.7393774547547449,17300.0,17.3,17300.0,0.0,0.0,0.0,0.692,0.8078034682080925,0.13872832369942195,0.096,0.6690751445086706,0.0,0.19219653179190752,0.0,30.8,0.0,69.19999999999999,0.0,374,374.0
deadline_greedy,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,25.290207315525716,0.0,0.725008358044021,0.725008358044021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,25.290207315525716,0.0,0.725008358044021,0.725008358044021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,lossy,125,100.0,1000,25.290207315525716,34.07810779324134,34.85987931432081,34.99675173862079,25.290207315525716,0.0,0.725008358044021,0.725008358044021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,lossy,125,100.0,1000,33.67232040330132,95.77037479971253,99.1868168667262,99.9699840148212,33.67232040330132,0.0,0.7415714520016238,0.7415714520016238,3050.0,3.05,3050.0,0.0,0.0,0.0,0.122,1.0,1.0,0.122,0.0,0.0,0.0,0.0,87.8,12.2,0.0,0.0,214,214.0
local_only,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,25.012306557377276,0.0,0.7223553858756083,0.7223553858756083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,lossy,126,100.0,1000,121.08301784805205,133.92698100226983,134.86961153973294,134.9970792800782,121.08301784805205,0.871,0.741248304265299,0.11245945674895436,25000.0,25.0,25000.0,0.871,0.0,0.0,1.0,0.802,0.129,0.129,0.673,0.0,0.198,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,lossy,126,100.0,1000,125.01230655737727,134.01851118868757,134.87231873366855,134.9970792800782,125.01230655737727,1.0,0.7223553858756083,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.794,0.0,0.0,0.794,0.0,0.206,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,32.11656113797526,0.0,0.7223553858756083,0.7383183297008713,18375.0,18.375,18375.0,0.0,0.0,0.0,0.735,0.8204081632653061,0.13877551020408163,0.102,0.6816326530612244,0.0,0.17959183673469387,0.0,26.5,0.0,73.5,0.0,354,354.0
deadline_greedy,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,25.012306557377276,0.0,0.7223553858756083,0.7223553858756083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,25.012306557377276,0.0,0.7223553858756083,0.7223553858756083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,lossy,126,100.0,1000,25.012306557377276,34.01851118868758,34.87231873366858,34.99707928007821,25.012306557377276,0.0,0.7223553858756083,0.7223553858756083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,lossy,126,100.0,1000,33.98301784805205,96.22469998982233,99.39286405113785,99.98252550810787,33.98301784805205,0.0,0.741248304265299,0.741248304265299,3225.0,3.225,3225.0,0.0,0.0,0.0,0.129,1.0,1.0,0.129,0.0,0.0,0.0,0.0,87.1,12.9,0.0,0.0,228,228.0
local_only,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,24.933813775828348,0.0,0.7254720911704587,0.7254720911704587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,lossy,127,100.0,1000,120.50433333936735,133.7251525461381,134.76730474716877,134.98530384676405,120.50433333936735,0.855,0.7471435087715078,0.12653950633221203,25000.0,25.0,25000.0,0.855,0.0,0.0,1.0,0.765,0.145,0.145,0.62,0.0,0.235,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,lossy,127,100.0,1000,124.93381377582836,134.0386212082382,134.85101455105826,134.98530384676405,124.93381377582836,1.0,0.7254720911704587,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.821,0.0,0.0,0.821,0.0,0.179,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,32.69662669143229,0.0,0.7254720911704587,0.7435683780371112,18100.0,18.1,18100.0,0.0,0.0,0.0,0.724,0.7720994475138122,0.15469613259668508,0.112,0.6174033149171271,0.0,0.22790055248618785,0.0,27.6,0.0,72.39999999999999,0.0,373,373.0
deadline_greedy,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,24.933813775828348,0.0,0.7254720911704587,0.7254720911704587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
confidence_deadline,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,24.933813775828348,0.0,0.7254720911704587,0.7254720911704587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
rtt_threshold,lossy,127,100.0,1000,24.933813775828348,34.03862120823819,34.851014551058256,34.985303846764054,24.933813775828348,0.0,0.7254720911704587,0.7254720911704587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
oracle_feasible,lossy,127,100.0,1000,35.00433333936736,96.86752145506553,99.10669245714551,99.81234722664934,35.00433333936736,0.0,0.7471435087715078,0.7471435087715078,3625.0,3.625,3625.0,0.0,0.0,0.0,0.145,1.0,1.0,0.145,0.0,0.0,0.0,0.0,85.5,14.499999999999998,0.0,0.0,236,236.0
local_only,lossy,128,100.0,1000,25.361525346794913,34.112832194106765,34.722796126768856,34.99638466136344,25.361525346794913,0.0,0.7258146565752936,0.7258146565752936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
edge_only,lossy,128,100.0,1000,121.31448590207705,133.960969324717,134.71841071428662,134.99638466136344,121.31448590207705,0.872,0.744224032841594,0.11174492907567266,25000.0,25.0,25000.0,0.872,0.0,0.0,1.0,0.812,0.128,0.128,0.684,0.0,0.188,0.0,0.0,100.0,0.0,0.0,0,0.0
cloud_only,lossy,128,100.0,1000,125.36152534679492,134.11283219410677,134.72279612676886,134.99638466136344,125.36152534679492,1.0,0.7258146565752936,0.0,35000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.816,0.0,0.0,0.816,0.0,0.184,0.0,0.0,100.0,0.0,0.0,0,0.0
dapper,lossy,128,100.0,1000,25.361525346794913,34.112832194106765,34.722796126768856,34.99638466136344,32.25036818382081,0.0,0.7258146565752936,0.7414867988063029,17775.0,17.775,17775.0,0.0,0.0,0.0,0.711,0.8270042194092827,0.1420534458509142,0.101,0.6849507735583685,0.0,0.1729957805907173,0.0,28.9,0.0,71.1,0.0,399,399.0
deadline_greedy,lossy,128,100.0,1000,25.361525346794913,34.112832194106765,34.722796126768856,34.99638466136344,25.361525346794913,0.0,0.7258146565752936,0.7258146565752936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0
