frame_id,timestamp,run_mode,profile,selected_mode,rtt_ms,packet_loss,edge_load,edge_available,deadline_ms,latency_ms,deadline_met,confidence,stale_output,fallback_used,bandwidth_kb,risk_score,decision_reason,source,detections
30,1000.0000000000005,local_only,variable,local_fast,39.30464896169971,0.0738499419695059,0.5045869705898025,True,100.0,28.398698551494398,True,0.7515431894603832,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
31,1033.3333333333337,local_only,variable,local_fast,46.26040039425965,0.09560780059634234,0.4917819459286135,True,100.0,29.864231198547927,True,0.6819004179290652,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
32,1066.666666666667,local_only,variable,local_fast,37.65323289122374,0.06317832844477407,0.47965869526732774,True,100.0,25.637418020355014,True,0.683271858017947,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
33,1100.0000000000002,local_only,variable,local_fast,39.02392470431949,0.044260889846203494,0.4735711654017868,True,100.0,15.402302317187468,True,0.6962746476405134,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
34,1133.3333333333335,local_only,variable,local_fast,51.11707625591465,0.10494279060460628,0.5079955569815028,True,100.0,23.72709204416698,True,0.7392917304978301,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
35,1166.6666666666667,local_only,variable,local_fast,40.391803118805676,0.03268919008720209,0.5090735602086407,True,100.0,23.73800365004938,True,0.7581017308601263,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
36,1200.0,local_only,variable,local_fast,38.91301095127727,0.059288306016453365,0.5058509393027487,True,100.0,21.689541039303847,True,0.7182143241623682,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
37,1233.3333333333333,local_only,variable,local_fast,43.888117624070205,0.06722389035182297,0.4943242139139409,True,100.0,30.498542029301017,True,0.6592069296024846,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
38,1266.6666666666665,local_only,variable,local_fast,40.61544929157917,0.0690588053606794,0.5131386702669516,True,100.0,33.927028153097304,True,0.6717764581505523,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
39,1299.9999999999998,local_only,variable,local_fast,53.749579369847524,0.06126232702556485,0.498661498549391,True,100.0,27.49836162980914,True,0.7700392585726161,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
40,1333.333333333333,local_only,variable,local_fast,45.00983188126785,0.10724822031761538,0.49071533204726897,True,100.0,18.611753169470347,True,0.7438979731101574,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
41,1366.6666666666663,local_only,variable,local_fast,37.02614694697371,0.08630252772529928,0.4964217752988739,True,100.0,15.97997632712644,True,0.7711316644681495,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
42,1399.9999999999995,local_only,variable,local_fast,40.49029633845954,0.05854121532998567,0.50159814225392,True,100.0,19.250800979595788,True,0.7899604257981645,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
43,1433.3333333333328,local_only,variable,local_fast,30.47434691736557,0.04763609244940667,0.5030043929803572,True,100.0,23.52664931469559,True,0.6507431770593256,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
44,1466.666666666666,local_only,variable,local_fast,38.011954784677,0.06792382929307707,0.5052617757803112,True,100.0,30.643417857695813,True,0.6920897286369965,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
45,1499.9999999999993,local_only,variable,local_fast,43.91188461359439,0.06280877346040961,0.5152723077248479,True,100.0,24.500537977037474,True,0.7447834466928336,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
46,1533.3333333333326,local_only,variable,local_fast,61.86375714547398,0.07320660265138336,0.4999731558626733,True,100.0,33.24163136955967,True,0.7286027334292805,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
47,1566.6666666666658,local_only,variable,local_fast,75.6393732902599,0.1001641501137077,0.4981833325573127,True,100.0,17.65358363694231,True,0.7867116474338037,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
48,1599.999999999999,local_only,variable,local_fast,83.29272637172505,0.050626700564238965,0.48959939585629186,True,100.0,23.935044896374034,True,0.6522280350925378,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
49,1633.3333333333323,local_only,variable,local_fast,69.16155467018184,0.06991036733239876,0.4900450876997884,True,100.0,27.664007448726718,True,0.6664662980101955,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
50,1666.6666666666656,local_only,variable,local_fast,64.36422979159562,0.08126892888234502,0.4715343491495205,False,100.0,16.08966447759143,True,0.7721304873616232,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
51,1699.9999999999989,local_only,variable,local_fast,59.54341763385069,0.055243470269874764,0.46503934871538016,False,100.0,26.22222483139639,True,0.7234704170262832,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
52,1733.3333333333321,local_only,variable,local_fast,47.4597924909436,0.0641528397877358,0.4811905043958643,False,100.0,27.263514054026093,True,0.6675244924062975,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
53,1766.6666666666654,local_only,variable,local_fast,34.294731207395095,0.07053605112040232,0.4801107091833557,False,100.0,19.932020271180633,True,0.719082024456512,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
54,1799.9999999999986,local_only,variable,local_fast,35.56574435437598,0.08754826194283058,0.4894697217167238,False,100.0,18.87540608118713,True,0.7898170508186385,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
55,1833.333333333332,local_only,variable,local_fast,53.93870117621199,0.06729615061312674,0.484616351256672,False,100.0,30.006839850972376,True,0.726602529117935,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
56,1866.6666666666652,local_only,variable,local_fast,50.40657324610315,0.07424369384724638,0.4894588145898747,False,100.0,34.295521662497634,True,0.7027960243775916,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
57,1899.9999999999984,local_only,variable,local_fast,38.89852651382186,0.0715835711784878,0.49384933497328887,False,100.0,29.724959652045087,True,0.7309960077660445,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
58,1933.3333333333317,local_only,variable,local_fast,68.66244595378146,0.10284478069742924,0.4865470344730429,True,100.0,29.47010756903142,True,0.6663420013053747,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
59,1966.666666666665,local_only,variable,local_fast,47.697571148358485,0.05966262725563899,0.4923936776143378,True,100.0,20.02566352987581,True,0.7064455417480753,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
60,1999.9999999999982,local_only,variable,local_fast,40.732919507543045,0.05855243729881357,0.4724420517940837,True,100.0,24.009439456143678,True,0.7876754332694778,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
61,2033.3333333333314,local_only,variable,local_fast,32.357692330754716,0.06073481002109372,0.4691850336535911,True,100.0,29.336921877199416,True,0.6988148992257343,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
62,2066.6666666666647,local_only,variable,local_fast,19.19423652228367,0.04432670820565767,0.4966404980431559,True,100.0,28.575066933050685,True,0.7398307661244368,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
63,2099.999999999998,local_only,variable,local_fast,16.919716991824853,0.102145986745623,0.5263630701269288,True,100.0,28.639786488906864,True,0.7621679097976168,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
64,2133.3333333333317,local_only,variable,local_fast,22.977187848003076,0.07597722214145892,0.538377432545599,True,100.0,27.367506923091582,True,0.7821242258389536,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
65,2166.666666666665,local_only,variable,local_fast,28.50861411121,0.08360340758108054,0.5350496067811454,True,100.0,18.57604681675752,True,0.7421334006292596,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
66,2199.9999999999986,local_only,variable,local_fast,33.55088875042856,0.045939323353525324,0.5256579479851697,True,100.0,34.011540599238074,True,0.7722340854699545,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
67,2233.333333333332,local_only,variable,local_fast,40.92340596637568,0.06028177367066723,0.5252417436135872,True,100.0,29.56525977471334,True,0.7195170129706439,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
68,2266.6666666666656,local_only,variable,local_fast,45.27839211698187,0.07615573714698606,0.5207249483666485,True,100.0,29.003469438273335,True,0.7219478114799597,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
69,2299.999999999999,local_only,variable,local_fast,39.11851512968741,0.0755386495792829,0.5156070927091839,True,100.0,20.449130908431613,True,0.6843591292191729,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
70,2333.3333333333326,local_only,variable,local_fast,58.903187066771224,0.07675231466973877,0.5048551020703995,True,100.0,17.083408946170277,True,0.670253408069973,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
71,2366.666666666666,local_only,variable,local_fast,58.974386974275504,0.050532799240290194,0.5157955111872082,True,100.0,16.383645502108877,True,0.75610527207653,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
72,2399.9999999999995,local_only,variable,local_fast,61.323576617604765,0.03946974522795163,0.5219107937653484,True,100.0,33.530723268941884,True,0.7094121451885356,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
73,2433.333333333333,local_only,variable,local_fast,46.26698144597131,0.0617483158696259,0.5201658070558439,True,100.0,28.29771612300003,True,0.7240558813937826,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
74,2466.6666666666665,local_only,variable,local_fast,44.31908956124259,0.0681889553088457,0.5136128718626063,True,100.0,23.005038354083005,True,0.7409774368608915,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
75,2500.0,local_only,variable,local_fast,61.47402840929796,0.025083477283702298,0.5085217948449882,True,100.0,20.701927598562147,True,0.7227807147718703,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
76,2533.3333333333335,local_only,variable,local_fast,61.13975677822311,0.06349149482687744,0.4892502180512047,True,100.0,17.487751779775472,True,0.6876402826937164,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
77,2566.666666666667,local_only,variable,local_fast,75.93500699348012,0.043157425413967596,0.5000384545779457,True,100.0,27.949086218739566,True,0.7948635779916255,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
78,2600.0000000000005,local_only,variable,local_fast,67.51059926423318,0.0515742760626809,0.4966862019387978,True,100.0,25.741569554184544,True,0.7761109434095561,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
79,2633.333333333334,local_only,variable,local_fast,68.37529952583415,0.10031545309467403,0.5091230804408152,True,100.0,27.968068308377163,True,0.7691795360924962,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
80,2666.6666666666674,local_only,variable,local_fast,81.17402219284571,0.07768238027792024,0.5155783461206228,True,100.0,27.54149163466308,True,0.6544921730579101,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
81,2700.000000000001,local_only,variable,local_fast,72.52054660151364,0.05779508309224516,0.5223585162424469,True,100.0,34.65697988906621,True,0.7080428626772906,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
82,2733.3333333333344,local_only,variable,local_fast,73.97906121644499,0.06666360649365971,0.5295992839286308,True,100.0,22.24432882868758,True,0.7586005013793556,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
83,2766.666666666668,local_only,variable,local_fast,85.9021275068029,0.08278855709492629,0.5079590245863722,True,100.0,18.83573693389938,True,0.7826056588147338,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
84,2800.0000000000014,local_only,variable,local_fast,62.82541373251645,0.0609301027585902,0.5214795040018649,True,100.0,28.01184304279208,True,0.6636842996661146,False,False,0.0,0.0,fixed_baseline:local_fast,local,6
85,2833.333333333335,local_only,variable,local_fast,51.639020112684676,0.05225994608729302,0.5175114241302545,True,100.0,30.36670292032234,True,0.776887770937373,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
86,2866.6666666666683,local_only,variable,local_fast,44.100341166215166,0.07546016575214677,0.5255622596652706,True,100.0,28.73515400053125,True,0.7186883697829018,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
87,2900.000000000002,local_only,variable,local_fast,21.811698976070566,0.07532641775802955,0.5211701434645423,True,100.0,28.005644305391076,True,0.732322806947703,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
88,2933.3333333333353,local_only,variable,local_fast,47.23839094058707,0.033893330155917,0.5110250805197227,True,100.0,19.092175458882586,True,0.7974336530499364,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
89,2966.666666666669,local_only,variable,local_fast,31.460132464144554,0.09582910834093641,0.5125036305427848,True,100.0,21.55537435846755,True,0.783640511097493,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
90,3000.0000000000023,local_only,variable,local_fast,31.02718427892234,0.08424086457440869,0.5206876199941183,True,100.0,29.769668620084555,True,0.7626205476966836,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
91,3033.3333333333358,local_only,variable,local_fast,39.18023836858194,0.07473100668743021,0.5079166433479008,True,100.0,24.714488879080328,True,0.7874787278006379,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
92,3066.6666666666692,local_only,variable,local_fast,40.82468026725759,0.07670939262618617,0.5163315571474236,True,100.0,34.190316774715896,True,0.7051449220204331,False,False,0.0,0.0,fixed_baseline:local_fast,local,4
93,3100.0000000000027,local_only,variable,local_fast,42.264681368724744,0.09592547208403204,0.5056293634298132,True,100.0,25.415215057514015,True,0.7650559125550412,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
94,3133.333333333336,local_only,variable,local_fast,46.70949197233485,0.08477674083349311,0.5046177512994572,True,100.0,28.089548849715978,True,0.6876979365766845,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
95,3166.6666666666697,local_only,variable,local_fast,56.692981197582924,0.08473185117057609,0.5092353660528067,True,100.0,30.27846154414911,True,0.6843629351389258,False,False,0.0,0.0,fixed_baseline:local_fast,local,8
96,3200.000000000003,local_only,variable,local_fast,52.530889105214584,0.03493835988883601,0.5234308364574168,True,100.0,20.224534156647422,True,0.7552118495413518,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
97,3233.3333333333367,local_only,variable,local_fast,52.90436703925205,0.09291713698505923,0.5027220737553443,True,100.0,18.247829287856327,True,0.7763289394296025,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
98,3266.66666666667,local_only,variable,local_fast,35.21963858772847,0.05610261492455509,0.5065740250644454,True,100.0,20.754357873798714,True,0.6940363459198028,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
99,3300.0000000000036,local_only,variable,local_fast,42.554625894359745,0.045276597031883595,0.4821581856852299,True,100.0,31.41358461892137,True,0.7148024870313762,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
100,3333.333333333337,local_only,variable,local_fast,39.83458977284929,0.07803925100504071,0.49274608481039667,True,100.0,18.24078952165594,True,0.6713815402273667,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
101,3366.6666666666706,local_only,variable,local_fast,35.929275770567834,0.07241922506102694,0.5017981987020759,True,100.0,22.731751693942265,True,0.7295455234982648,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
102,3400.000000000004,local_only,variable,local_fast,45.71617244821289,0.057668217899777066,0.49964244482334613,True,100.0,24.908460293121,True,0.6718287520378918,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
103,3433.3333333333376,local_only,variable,local_fast,55.61686970563191,0.06310952948606999,0.5049256284159981,True,100.0,31.908147241797426,True,0.6548147690812887,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
104,3466.666666666671,local_only,variable,local_fast,52.69761603699697,0.08451658323542129,0.4840098990222569,True,100.0,16.744453818526868,True,0.7332216317225736,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
105,3500.0000000000045,local_only,variable,local_fast,36.32538455274826,0.02916171790265467,0.48042527481625374,True,100.0,33.51832169821061,True,0.7234403284858503,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
106,3533.333333333338,local_only,variable,local_fast,37.43648648990675,0.07346132643398241,0.49523239482011094,True,100.0,22.289862823070504,True,0.7690595080148008,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
107,3566.6666666666715,local_only,variable,local_fast,40.47959222831026,0.09368775306746446,0.49710718244042984,True,100.0,29.82248648781031,True,0.7338924857745066,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
108,3600.000000000005,local_only,variable,local_fast,37.09451086173046,0.04409061103011222,0.4888044074150074,True,100.0,27.812060248454504,True,0.7446095413972728,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
109,3633.3333333333385,local_only,variable,local_fast,49.40380030668664,0.10011347204540473,0.4772217107782356,True,100.0,24.052970728656426,True,0.7832933074610422,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
110,3666.666666666672,local_only,variable,local_fast,38.65694885352653,0.07830719904810604,0.48046650211571124,True,100.0,15.296385790556021,True,0.701966227586957,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
111,3700.0000000000055,local_only,variable,local_fast,51.80698260893765,0.05941248752584721,0.47903419930883345,True,100.0,15.437686574815233,True,0.7365360247583277,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
112,3733.333333333339,local_only,variable,local_fast,44.394913421037025,0.07748808271216107,0.48133491603770273,True,100.0,29.832180203092722,True,0.6671107994303493,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
113,3766.6666666666724,local_only,variable,local_fast,49.87661886097878,0.09311157897174294,0.4816400713215184,True,100.0,21.226007327311414,True,0.6591989613848196,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
114,3800.000000000006,local_only,variable,local_fast,61.11946857669096,0.06419895698829806,0.49645798150298853,True,100.0,19.095142796377743,True,0.6956164888560978,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
115,3833.3333333333394,local_only,variable,local_fast,56.40668393654855,0.07610357814581017,0.5166765108036538,True,100.0,33.17242182276508,True,0.6747978555488716,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
116,3866.666666666673,local_only,variable,local_fast,55.21318067447816,0.07280333538304883,0.524103610217587,True,100.0,16.33734249583937,True,0.7548643024408485,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
117,3900.0000000000064,local_only,variable,local_fast,57.14646538462638,0.06954740016080752,0.5224219702886451,True,100.0,17.825140181400194,True,0.7552273129284998,False,False,0.0,0.0,fixed_baseline:local_fast,local,5
118,3933.33333333334,local_only,variable,local_fast,38.31206708949429,0.0337227898701524,0.50676373510102,True,100.0,25.490330028898853,True,0.7632604621705067,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
119,3966.6666666666733,local_only,variable,local_fast,38.739935302834006,0.10390154534251655,0.5164709217798891,True,100.0,22.62219270350012,True,0.6961374165598924,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
120,4000.000000000007,local_only,variable,local_fast,45.76889346271885,0.06287613086386931,0.5103330990435103,True,100.0,32.11490035870803,True,0.7726036869593094,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
121,4033.3333333333403,local_only,variable,local_fast,53.53952215214482,0.06406297653202973,0.5189049945621519,True,100.0,27.103845680666026,True,0.6784579730449123,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
122,4066.666666666674,local_only,variable,local_fast,52.54422566130519,0.11545929021542709,0.5173547930759743,True,100.0,22.427939461978895,True,0.6680220373039076,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
123,4100.000000000007,local_only,variable,local_fast,52.74191983373232,0.08016359916827145,0.5133160025168526,True,100.0,26.15610710807553,True,0.7378075614706917,False,False,0.0,0.0,fixed_baseline:local_fast,local,6
124,4133.33333333334,local_only,variable,local_fast,43.73477871799571,0.07753027378175718,0.5021374301216244,True,100.0,25.375482614162607,True,0.7390597427432851,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
125,4166.666666666673,local_only,variable,local_fast,52.045447163372685,0.08164774163548502,0.5125628141417586,True,100.0,34.09872909242,True,0.6963127030952744,False,False,0.0,0.0,fixed_baseline:local_fast,local,6
126,4200.000000000006,local_only,variable,local_fast,48.42620131202611,0.07794439763790219,0.5069635207579428,True,100.0,34.519888139607644,True,0.7596198719650857,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
127,4233.333333333339,local_only,variable,local_fast,29.668577034159473,0.0641268710579237,0.4856626966551143,True,100.0,22.821909152175827,True,0.7136551334993099,False,False,0.0,0.0,fixed_baseline:local_fast,local,0
128,4266.666666666672,local_only,variable,local_fast,50.08855733695768,0.08566573718450451,0.4813353549912436,True,100.0,26.27561110153112,True,0.7590542514475682,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
129,4300.0000000000055,local_only,variable,local_fast,18.934437338533037,0.0604888286111789,0.5092724341154689,True,100.0,18.662428491179107,True,0.6595065606055875,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
130,4333.3333333333385,local_only,variable,local_fast,22.378597133453482,0.07813890366625537,0.4918083637624307,True,100.0,15.511367776276492,True,0.705254193061697,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
131,4366.6666666666715,local_only,variable,local_fast,31.70953146008269,0.06849323859313165,0.5013547522268453,True,100.0,25.29017197342006,True,0.6782156990357087,False,False,0.0,0.0,fixed_baseline:local_fast,local,3
132,4400.000000000005,local_only,variable,local_fast,44.21409521219185,0.057953485060961714,0.5100619558655818,True,100.0,21.753539315317703,True,0.7839062448599152,False,False,0.0,0.0,fixed_baseline:local_fast,local,1
133,4433.333333333338,local_only,variable,local_fast,35.76329669219446,0.05446532602499521,0.5214074080556678,True,100.0,20.05214638681256,True,0.6731844230912378,False,False,0.0,0.0,fixed_baseline:local_fast,local,2
