policy,profile,seed,deadline_ms,frames,mean_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,mean_final_latency_ms,deadline_miss_rate,mean_output_confidence,usable_confidence_proxy,total_bandwidth_kb,bandwidth_per_frame_kb,bandwidth_per_1000_frames_kb,fallback_rate,reuse_rate,stale_acceptance_rate,remote_attempt_rate,remote_success_rate,remote_accept_rate,remote_accepted_per_frame,remote_rejected_deadline_rate,remote_rejected_freshness_rate,remote_failed_loss_rate,remote_unreachable_rate,pct_local_fast,pct_edge_accurate,pct_hybrid,pct_degraded_safe,mode_switches,mode_switches_per_1000,delivered_recall,delivered_safety_recall,delivered_recall_fresh_only,delivered_safety_recall_fresh_only,remote_output_share,usable_output_rate,frames_scored,frames_scored_fresh,deadline_sweep_ms
confidence_deadline,outage,102,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,102,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,103,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,103,100.0,5000,49.59284060007194,135.04883998830337,143.0642279639142,173.33700003800914,49.59284060007194,0.144,0.8192857515573502,0.7006262151420116,18000.0,3.6,3600.0,1.0,0.0,0.0,0.144,0.6847222222222222,0.0,0.0,0.6847222222222222,0.0,0.31527777777777777,0.856,0.0,100.0,0.0,0.0,0,0.0,0.5464628335958845,0.6314192350017372,0.6383779079893419,0.7369454539855116,0.0,0.856,4952,4239,100.0
cloud_only,outage,103,100.0,5000,49.59284060007194,135.04883998830337,143.0642279639142,173.33700003800914,49.59284060007194,0.144,0.8192857515573502,0.7006262151420116,25200.0,5.04,5040.0,1.0,0.0,0.0,0.144,0.6555555555555556,0.0,0.0,0.6555555555555556,0.0,0.34444444444444444,0.856,0.0,100.0,0.0,0.0,0,0.0,0.5464628335958845,0.6314192350017372,0.6383779079893419,0.7369454539855116,0.0,0.856,4952,4239,100.0
dapper,outage,103,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,70.1,1893,378.6,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,103,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,103,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,103,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,104,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,104,100.0,5000,50.55284060007194,135.27287494798657,143.81720899138602,170.15820004744455,50.55284060007194,0.1536,0.8192857515573502,0.6926469053030014,19200.0,3.84,3840.0,1.0,0.0,0.0,0.1536,0.6653645833333334,0.0,0.0,0.6653645833333334,0.0,0.3346354166666667,0.8464,0.0,100.0,0.0,0.0,0,0.0,0.542344979561577,0.6253720551601623,0.6408237506058051,0.7371343366621769,0.0,0.8464,4952,4191,100.0
cloud_only,outage,104,100.0,5000,50.55284060007194,135.27287494798657,143.81720899138602,170.15820004744455,50.55284060007194,0.1536,0.8192857515573502,0.6926469053030014,26880.0,5.376,5376.0,1.0,0.0,0.0,0.1536,0.6419270833333334,0.0,0.0,0.6419270833333334,0.0,0.3580729166666667,0.8464,0.0,100.0,0.0,0.0,0,0.0,0.542344979561577,0.6253720551601623,0.6408237506058051,0.7371343366621769,0.0,0.8464,4952,4191,100.0
dapper,outage,104,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74,0.0,0.0,70.26,1895,379.0,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,104,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,104,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,104,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,105,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,105,100.0,5000,50.09284060007194,135.7735199824674,145.87295597419148,170.15820004744455,50.09284060007194,0.149,0.8192857515573502,0.6989098773300648,18625.0,3.725,3725.0,1.0,0.0,0.0,0.149,0.6630872483221476,0.0,0.0,0.6630872483221476,0.0,0.33691275167785234,0.851,0.0,100.0,0.0,0.0,0,0.0,0.5436409970304845,0.6291555303654208,0.6388491260785379,0.7357500449663392,0.0,0.851,4952,4214,100.0
cloud_only,outage,105,100.0,5000,50.09284060007194,135.7735199824674,145.87295597419148,170.15820004744455,50.09284060007194,0.149,0.8192857515573502,0.6989098773300648,26075.0,5.215,5215.0,1.0,0.0,0.0,0.149,0.6671140939597315,0.0,0.0,0.6671140939597315,0.0,0.33288590604026846,0.851,0.0,100.0,0.0,0.0,0,0.0,0.5436409970304845,0.6291555303654208,0.6388491260785379,0.7357500449663392,0.0,0.851,4952,4214,100.0
dapper,outage,105,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62,0.0,0.0,70.38,1890,378.0,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,105,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,105,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,105,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,106,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,106,100.0,5000,48.97284060007194,135.1753700262634,142.2739009925863,158.95189999137074,48.97284060007194,0.1378,0.8192857515573502,0.7069572914838791,17225.0,3.445,3445.0,1.0,0.0,0.0,0.1378,0.6632801161103048,0.0,0.0,0.6632801161103048,0.0,0.3367198838896952,0.8622,0.0,100.0,0.0,0.0,0,0.0,0.5509999443312025,0.6345900273552595,0.6388554727998396,0.7391927791171153,0.0,0.8622,4952,4271,100.0
cloud_only,outage,106,100.0,5000,48.97284060007194,135.1753700262634,142.2739009925863,158.95189999137074,48.97284060007194,0.1378,0.8192857515573502,0.7069572914838791,24115.0,4.823,4823.0,1.0,0.0,0.0,0.1378,0.6632801161103048,0.0,0.0,0.6632801161103048,0.0,0.3367198838896952,0.8622,0.0,100.0,0.0,0.0,0,0.0,0.5509999443312025,0.6345900273552595,0.6388554727998396,0.7391927791171153,0.0,0.8622,4952,4271,100.0
dapper,outage,106,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.28,0.0,0.0,69.72,1931,386.2,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,106,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,106,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,106,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,107,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,107,100.0,5000,49.73284060007194,135.1319050329039,142.30379098560667,166.29950000206009,49.73284060007194,0.1454,0.8192857515573502,0.7001128786146641,18175.0,3.635,3635.0,1.0,0.0,0.0,0.1454,0.6629986244841816,0.0,0.0,0.6629986244841816,0.0,0.33700137551581844,0.8546,0.0,100.0,0.0,0.0,0,0.0,0.5446436199551685,0.6335836054229057,0.6371545490238592,0.7374416238804643,0.0,0.8546,4952,4233,100.0
cloud_only,outage,107,100.0,5000,49.73284060007194,135.1319050329039,142.30379098560667,166.29950000206009,49.73284060007194,0.1454,0.8192857515573502,0.7001128786146641,25445.0,5.089,5089.0,1.0,0.0,0.0,0.1454,0.657496561210454,0.0,0.0,0.657496561210454,0.0,0.3425034387895461,0.8546,0.0,100.0,0.0,0.0,0,0.0,0.5446436199551685,0.6335836054229057,0.6371545490238592,0.7374416238804643,0.0,0.8546,4952,4233,100.0
dapper,outage,107,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.580000000000002,0.0,0.0,70.42,1882,376.4,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,107,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,107,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,107,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,108,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,108,100.0,5000,50.03284060007194,135.1958799525164,143.26734000293072,160.0492000230588,50.03284060007194,0.1484,0.8192857515573502,0.6975053884148598,18550.0,3.71,3710.0,1.0,0.0,0.0,0.1484,0.6778975741239892,0.0,0.0,0.6778975741239892,0.0,0.3221024258760108,0.8516,0.0,100.0,0.0,0.0,0,0.0,0.5436007526250545,0.6267356364918477,0.6388018336495657,0.7369854869682266,0.0,0.8516,4952,4214,100.0
cloud_only,outage,108,100.0,5000,50.03284060007194,135.1958799525164,143.26734000293072,160.0492000230588,50.03284060007194,0.1484,0.8192857515573502,0.6975053884148598,25970.0,5.194,5194.0,1.0,0.0,0.0,0.1484,0.6522911051212938,0.0,0.0,0.6522911051212938,0.0,0.3477088948787062,0.8516,0.0,100.0,0.0,0.0,0,0.0,0.5436007526250545,0.6267356364918477,0.6388018336495657,0.7369854869682266,0.0,0.8516,4952,4214,100.0
dapper,outage,108,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04,0.0,0.0,69.96,1909,381.8,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,108,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,108,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,108,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,outage,109,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
edge_only,outage,109,100.0,5000,49.69284060007194,135.31012999010272,143.9918399683666,158.95189999137074,49.69284060007194,0.145,0.8192857515573502,0.7011506143867969,18125.0,3.625,3625.0,1.0,0.0,0.0,0.145,0.646896551724138,0.0,0.0,0.646896551724138,0.0,0.35310344827586204,0.855,0.0,100.0,0.0,0.0,0,0.0,0.5455078394365274,0.6302763109059434,0.6380148372436665,0.7333046220183613,0.0,0.855,4952,4234,100.0
cloud_only,outage,109,100.0,5000,49.69284060007194,135.31012999010272,143.9918399683666,158.95189999137074,49.69284060007194,0.145,0.8192857515573502,0.7011506143867969,25375.0,5.075,5075.0,1.0,0.0,0.0,0.145,0.6606896551724138,0.0,0.0,0.6606896551724138,0.0,0.3393103448275862,0.855,0.0,100.0,0.0,0.0,0,0.0,0.5455078394365274,0.6302763109059434,0.6380148372436665,0.7333046220183613,0.0,0.855,4952,4234,100.0
dapper,outage,109,100.0,5000,12.977344660132845,38.56224995979574,47.990733985789156,66.29950000206009,12.977344660132845,0.0,0.822597901660204,0.822597901660204,0.0,0.0,0.0,1.0,0.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.099999999999998,0.0,0.0,69.89999999999999,1903,380.6,0.22312617503747728,0.2623899935133485,0.6372092380539721,0.7374749060110023,0.0,0.3502,4952,1734,100.0
deadline_greedy,outage,109,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
confidence_deadline,outage,109,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
oracle_feasible,outage,109,100.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,100.0
local_only,stable,100,150.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,150.0
edge_only,stable,100,150.0,5000,35.26309974281449,37.82911934309367,149.1238691681858,171.46375403398227,35.26309974281449,0.0098,0.8802994296193123,0.8724108037233352,125000.0,25.0,25000.0,0.0114,0.0,0.0,1.0,0.9886,0.9886,0.9886,0.0,0.0,0.0114,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7393603971483589,0.8169502317654155,0.7467494771932844,0.8230510142158022,0.9886,0.9902,4952,4903,150.0
cloud_only,stable,100,150.0,5000,185.19284060007195,195.6734949955717,202.31736099347472,223.33700003800914,185.19284060007195,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.9886,0.0,0.0,0.0,0.9886,0.0114,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,150.0
dapper,stable,100,150.0,5000,35.18521385882287,44.29507001186722,52.29360098543113,171.46375403398227,35.18521385882287,0.0024,0.859303380537033,0.8579769442796708,27975.0,5.595,5595.0,0.0028,0.0,0.0,0.2238,0.9874888293118856,0.9874888293118856,0.221,0.0,0.0,0.012511170688114389,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6723433192004464,0.7612793273431995,0.6739765418381803,0.7623066948564832,0.221,0.9976,4952,4940,150.0
deadline_greedy,stable,100,150.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,150.0
confidence_deadline,stable,100,150.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,150.0
oracle_feasible,stable,100,150.0,5000,34.08500982664004,38.07714475543268,44.43106995429845,57.15429998235777,34.08500982664004,0.0,0.8878382973492146,0.8878382973492146,105275.0,21.055,21055.0,0.0,0.0,0.0,0.8422,1.0,1.0,0.8422,0.0,0.0,0.0,0.0,15.78,84.22,0.0,0.0,1318,263.6,0.7341812228665343,0.813855374417006,0.7341812228665343,0.813855374417006,0.8422,1.0,4952,4952,150.0
local_only,stable,101,150.0,5000,35.19284060007194,45.6734949955717,52.31736099347473,73.33700003800914,35.19284060007194,0.0,0.8192857515573502,0.8192857515573502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.6391523349965231,0.7365956065300292,0.6391523349965231,0.7365956065300292,0.0,1.0,4952,4952,150.0
edge_only,stable,101,150.0,5000,35.1045465335783,37.76077715070823,53.23186122495187,170.0789397984052,35.1045465335783,0.0078,0.8804125985383987,0.8743435641884804,125000.0,25.0,25000.0,0.0094,0.0,0.0,1.0,0.9906,0.9906,0.9906,0.0,0.0,0.0094,0.0,0.0,100.0,0.0,0.0,0,0.0,0.7412240159380765,0.8172145227305152,0.7471079436037767,0.8224797231143333,0.9906,0.9922,4952,4913,150.0
cloud_only,stable,101,150.0,5000,185.19284060007195,195.6734949955717,202.31736099347472,223.33700003800914,185.19284060007195,1.0,0.8192857515573502,0.0,175000.0,35.0,35000.0,1.0,0.0,0.0,1.0,0.9918,0.0,0.0,0.0,0.9918,0.0082,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,,,0.0,0.0,4952,0,150.0
dapper,stable,101,150.0,5000,35.15597118528583,44.25535000627861,52.27874299278483,170.0789397984052,35.15597118528583,0.0018,0.8593640893697738,0.8585934788227081,27975.0,5.595,5595.0,0.0024,0.0,0.0,0.2238,0.9892761394101877,0.9892761394101877,0.2214,0.0,0.0,0.010723860589812333,0.0,77.62,22.38,0.0,0.0,1758,351.6,0.6734312686022085,0.7613058619047746,0.6746574230463557,0.7620761545137844,0.2214,0.9982,4952,4943,150.0
