profile,policy,metric,mean,std,ci_lo,ci_hi,n_seeds,family
outage,dapper_no_load,fallback_rate,1.0,0.0,1.0,1.0,30,component
outage,dapper_no_load,reuse_rate,0.7340333333333333,0.0029300268721061903,0.7329666666666668,0.7350333333333333,30,component
outage,dapper_no_load,remote_attempt_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,remote_accept_rate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,pct_local_fast,22.63,0.6012343624749752,22.416666666666664,22.83666666666667,30,component
outage,dapper_no_load,pct_edge_accurate,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,pct_hybrid,0.0,0.0,0.0,0.0,30,component
outage,dapper_no_load,pct_degraded_safe,77.36999999999999,0.6012343624749765,77.16333333333333,77.58333333333333,30,component
stable,dapper_no_load,deadline_miss_rate,0.0,0.0,0.0,0.0,30,component
stable,dapper_no_load,p95_latency_ms,33.984265110354684,0.14612908292769589,33.933733268366254,34.03567770889089,30,component
stable,dapper_no_load,mean_latency_ms,25.02027748999063,0.19474756789946776,24.95304205486045,25.093051974407306,30,component
stable,dapper_no_load,usable_confidence_proxy,0.7959976928158301,0.0030581965746421004,0.7949080850073025,0.7970417324338718,30,component
